,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', ' True', ' false', 'True', ' None']", False,0,False,0.4378079771995544,0.5621565580368042,0.4378235042095184,hg04,gemma7b-tuned92,False,small yellow rectangle
1,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.1480462849140167,0.851947546005249,0.1480472087860107,hg04,gemma7b-tuned92,False,small yellow triangle
2,"[' False', ' True', ' None', ' false', ' true']", False,0,False,0.3775339722633362,0.6224482655525208,0.3775406777858734,hg04,gemma7b-tuned92,False,large blue rectangle
3,"[' True', ' False', ' None', ' true', ' false']", True,1,False,0.4999933242797851,0.4999933242797851,0.5,hg04,gemma7b-tuned92,False,large green triangle
4,"[' False', ' True', ' false', ' None', ' true']", False,0,False,0.2689382135868072,0.7310498356819153,0.2689414322376251,hg04,gemma7b-tuned92,False,small blue triangle
5,"[' False', ' True', ' None', ' false', ' true']", False,0,False,0.18242247402668,0.8175607919692993,0.1824255287647247,hg04,gemma7b-tuned92,False,medium green triangle
6,"[' False', ' True', ' false', ' None', ' true']", False,0,False,0.2689385414123535,0.7310507297515869,0.2689414322376251,hg04,gemma7b-tuned92,False,large blue triangle
7,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.1824238896369934,0.8175671100616455,0.1824255287647247,hg04,gemma7b-tuned92,False,medium blue rectangle
8,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.0600863322615623,0.9399083852767944,0.060086652636528,hg04,gemma7b-tuned92,False,small green triangle
9,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.1480458229780197,0.8519448637962341,0.1480471938848495,hg04,gemma7b-tuned92,False,small green rectangle
10,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.1824235767126083,0.8175657391548157,0.1824255287647247,hg04,gemma7b-tuned92,False,large green triangle
11,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.14804607629776,0.8519463539123535,0.1480471938848495,hg04,gemma7b-tuned92,False,small yellow rectangle
12,"[' False', ' True', ' None', 'False', ' false']", False,0,False,0.0953488796949386,0.9046450257301332,0.0953494608402252,hg04,gemma7b-tuned92,False,medium blue rectangle
13,"[' False', ' True', ' None', ' false', ' true']", False,0,False,0.1824219077825546,0.817558228969574,0.1824255287647247,hg04,gemma7b-tuned92,True,small green circle
14,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.0758577808737754,0.9241369366645812,0.0758581832051277,hg04,gemma7b-tuned92,False,large green triangle
15,"[' False', ' True', 'False', ' None', ' false']", False,0,False,0.0293121486902236,0.9706850647926332,0.0293122306466102,hg04,gemma7b-tuned92,False,small yellow triangle
16,"[' True', ' False', ' None', ' false', 'True']", True,0,False,0.4999933838844299,0.4999933838844299,0.5,hg04,gemma7b-tuned92,True,medium green circle
17,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.004070134833455,0.9959291815757751,0.0040701376274228,hg04,gemma7b-tuned92,False,medium green triangle
18,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.0229772962629795,0.9770194888114928,0.0229773707687854,hg04,gemma7b-tuned92,False,large blue triangle
19,"[' True', ' False', 'True', ' None', ' true']", True,0,True,0.6791709661483765,0.3208176493644714,0.6791787147521973,hg04,gemma7b-tuned92,True,small green circle
20,"[' True', ' False', ' None', 'True', ' true']", True,1,True,0.6791704297065735,0.3208173811435699,0.6791787147521973,hg04,gemma7b-tuned92,True,large green circle
21,"[' False', ' True', 'False', ' false', ' FALSE']", False,0,False,0.0001233945367857,0.9998762607574464,0.0001233945804415,hg04,gemma7b-tuned92,False,small yellow rectangle
22,"[' True', ' False', 'True', ' None', ' false']", True,1,True,0.6224546432495117,0.3775378167629242,0.6224592924118042,hg04,gemma7b-tuned92,True,small blue circle
23,"[' False', ' True', 'False', ' None', ' false']", False,0,False,0.0066928439773619,0.9933061003684998,0.0066928509622812,hg04,gemma7b-tuned92,False,medium blue rectangle
24,"[' False', ' True', 'False', ' None', ' false']", False,1,False,0.0229773167520761,0.9770203828811646,0.0229773707687854,hg04,gemma7b-tuned92,False,small green triangle
25,"[' False', ' True', 'False', ' FALSE', ' false']", False,0,False,2.430022504995577e-05,0.999975085258484,2.4300239601871e-05,hg04,gemma7b-tuned92,False,small yellow rectangle
26,"[' True', ' False', 'True', ' TRUE', ' true']", True,1,True,0.9770206212997437,0.0229773242026567,0.9770225882530212,hg04,gemma7b-tuned92,True,small blue circle
27,"[' False', ' True', ' false', 'False', ' None']", False,0,False,0.0474256239831447,0.9525691866874696,0.0474258698523044,hg04,gemma7b-tuned92,False,large green rectangle
28,"[' True', ' False', 'True', ' true', ' TRUE']", True,1,True,0.9399071931838988,0.060086254030466,0.9399133324623108,hg04,gemma7b-tuned92,True,small green circle
29,"[' True', ' False', 'True', ' None', ' true']", True,1,True,0.851944088935852,0.1480456888675689,0.851952850818634,hg04,gemma7b-tuned92,True,small yellow circle
30,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.0109869306907057,0.9890120029449464,0.0109869427978992,hg04,gemma7b-tuned92,False,small blue rectangle
31,"[' True', ' False', 'True', ' TRUE', ' true']", True,1,True,0.9626694321632384,0.0373267456889152,0.9626731276512146,hg04,gemma7b-tuned92,True,large green circle
32,"[' False', ' True', 'False', ' Fair', ' false']", False,0,False,5.829126530443318e-05,0.9999417066574096,5.829126530443318e-05,hg04,gemma7b-tuned92,False,medium blue rectangle
33,"[' True', ' False', 'True', ' TRUE', ' true']", True,1,True,0.9626691937446594,0.0373267345130443,0.9626730680465698,hg04,gemma7b-tuned92,True,medium yellow circle
34,"[' False', ' True', 'False', ' None', ' false']", False,0,False,0.0002611903182696,0.9997387528419496,0.0002611903473734,hg04,gemma7b-tuned92,False,medium blue triangle
35,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.0953487381339073,0.9046436548233032,0.0953494682908058,hg04,gemma7b-tuned92,False,large yellow triangle
36,"[' False', ' True', 'False', ' false', ' FALSE']", False,0,False,0.017986187711358,0.9820125102996826,0.017986211925745,hg04,gemma7b-tuned92,False,large green triangle
37,"[' True', ' False', 'True', ' true', ' TRUE']", True,1,True,0.9241361021995544,0.0758577138185501,0.9241418242454528,hg04,gemma7b-tuned92,True,large yellow circle
38,"[' False', ' True', 'False', ' FALSE', ' false']", False,0,False,0.0085774781182408,0.991421639919281,0.0085774855688214,hg04,gemma7b-tuned92,False,large yellow triangle
39,"[' False', ' True', 'False', ' None', ' false']", False,0,False,0.0109869297593832,0.9890118837356568,0.0109869427978992,hg04,gemma7b-tuned92,False,small blue triangle
40,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.0373267568647861,0.9626697301864624,0.0373268872499465,hg04,gemma7b-tuned92,False,large blue triangle
41,"[' True', ' False', 'True', ' TRUE', ' None']", True,1,True,0.9399071335792542,0.0600862503051757,0.9399133324623108,hg04,gemma7b-tuned92,True,medium green circle
42,"[' False', ' True', 'False', ' None', ' false']", False,0,False,0.0373267866671085,0.9626705050468444,0.0373268872499465,hg04,gemma7b-tuned92,False,medium yellow rectangle
