,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' True', ' False', 'True', ' true', ' TRUE']", True,1,True,0.5621533393859863,0.4378054738044739,0.5621764659881592,hg62,gemma7b-tuned92,False,large blue triangle
1,"[' False', ' True', ' false', ' None', ' true']", False,1,False,0.3208169639110565,0.6791695356369019,0.3208212852478027,hg62,gemma7b-tuned92,False,medium yellow rectangle
2,"[' False', ' True', '  ', ' false', ' None']", False,0,False,0.148046001791954,0.8519459366798401,0.1480471938848495,hg62,gemma7b-tuned92,False,large yellow triangle
3,"[' False', ' True', ' false', ' true', ' None']", False,1,False,0.3208173215389251,0.6791703104972839,0.3208212852478027,hg62,gemma7b-tuned92,True,large blue rectangle
4,"[' False', ' True', ' false', ' None', 'False']", False,1,False,0.1480461359024047,0.8519467115402222,0.1480471938848495,hg62,gemma7b-tuned92,False,medium yellow rectangle
5,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.1480462104082107,0.8519471287727356,0.1480471938848495,hg62,gemma7b-tuned92,False,large yellow rectangle
6,"[' False', ' True', ' false', ' None', ' true']", False,0,False,0.3208183944225311,0.6791725754737854,0.3208213150501251,hg62,gemma7b-tuned92,False,medium green triangle
7,"[' False', ' True', ' None', ' false', ' true']", False,1,False,0.2689373791217804,0.7310475707054138,0.2689414322376251,hg62,gemma7b-tuned92,False,medium green circle
8,"[' False', ' True', ' false', ' None', ' true']", False,0,False,0.1824236959218979,0.8175662755966187,0.1824255287647247,hg62,gemma7b-tuned92,False,small yellow rectangle
9,"[' False', ' True', ' false', ' None', ' true']", False,0,False,0.2226975709199905,0.7772908806800842,0.222700148820877,hg62,gemma7b-tuned92,False,medium blue circle
10,"[' False', ' True', 'False', ' false', ' None']", False,1,False,0.0600863695144653,0.9399089813232422,0.0600866489112377,hg62,gemma7b-tuned92,False,large yellow triangle
11,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.1192022040486335,0.8807917833328247,0.1192029193043708,hg62,gemma7b-tuned92,False,large green circle
12,"[' False', ' True', ' false', ' true', ' None']", False,0,False,0.4378174245357513,0.5621687173843384,0.437823474407196,hg62,gemma7b-tuned92,False,medium blue rectangle
13,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.1480458974838256,0.8519453406333923,0.1480471938848495,hg62,gemma7b-tuned92,True,small blue triangle
14,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.0953488275408744,0.9046445488929749,0.0953494608402252,hg62,gemma7b-tuned92,False,small yellow rectangle
15,"[' False', ' True', ' false', ' None', 'False']", False,0,False,0.2226981371641159,0.7772928476333618,0.222700148820877,hg62,gemma7b-tuned92,False,small yellow triangle
16,"[' True', ' False', 'True', ' TRUE', ' true']", True,1,True,0.7772943377494812,0.2226985692977905,0.7772998213768005,hg62,gemma7b-tuned92,True,small blue triangle
17,"[' False', ' True', ' None', 'False', ' false']", False,0,False,0.0600862763822078,0.9399075508117676,0.0600866489112377,hg62,gemma7b-tuned92,False,large green triangle
18,"[' False', ' True', 'False', ' None', ' false']", False,0,False,0.0229773055762052,0.9770199060440063,0.0229773707687854,hg62,gemma7b-tuned92,False,large green triangle
19,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.0953488647937774,0.9046448469161988,0.0953494682908058,hg62,gemma7b-tuned92,False,small yellow triangle
20,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.1192016825079917,0.8807879090309143,0.1192029267549514,hg62,gemma7b-tuned92,False,medium green rectangle
21,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.1824235469102859,0.8175655603408813,0.1824255436658859,hg62,gemma7b-tuned92,False,small green triangle
22,"[' False', ' True', ' None', ' false', 'False']", False,1,False,0.0953486710786819,0.9046429991722108,0.0953494682908058,hg62,gemma7b-tuned92,False,medium green triangle
23,"[' False', ' True', ' None', ' false', 'False']", False,0,False,0.0600862242281436,0.9399067163467408,0.0600866451859474,hg62,gemma7b-tuned92,False,small green circle
24,"[' False', ' True', ' false', ' None', 'True']", False,0,False,0.4378185868263244,0.5621702075004578,0.4378235042095184,hg62,gemma7b-tuned92,False,small blue rectangle
25,"[' False', ' True', ' None', ' false', ' Fake']", False,0,False,0.3775368630886078,0.6224530339241028,0.3775406777858734,hg62,gemma7b-tuned92,True,medium blue triangle
26,"[' False', ' True', 'False', ' None', ' false']", False,0,False,0.0474256202578544,0.95256906747818,0.0474258735775947,hg62,gemma7b-tuned92,False,medium green circle
27,"[' False', ' True', ' None', 'False', ' false']", False,0,False,0.0474256612360477,0.9525699019432068,0.0474258698523044,hg62,gemma7b-tuned92,False,medium green triangle
