,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"triangle,green,3",True,0,0,0,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,22.0224609375,21.7412109375
1,"triangle,yellow,2",True,0,1,1,hg91,2,"['False', 'True', 'True', 'False', 'Med']",False,False,24.2587890625,24.4462890625
2,"rectangle,blue,2",True,0,2,2,hg91,2,"['True', 'False', 'True', 'False', 'Med']",True,True,22.890625,22.765625
3,"rectangle,green,2",True,0,3,3,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,23.181640625,22.416015625
4,"triangle,yellow,1",True,0,4,4,hg91,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.08984375,23.04296875
5,"triangle,blue,1",True,1,0,5,hg91,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.423828125,23.908203125
6,"circle,yellow,3",False,1,1,6,hg91,2,"['False', 'True', 'True', 'False', 'false']",False,False,23.8056640625,24.0244140625
7,"rectangle,blue,1",True,2,0,7,hg91,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,23.384765625,23.416015625
8,"rectangle,green,2",True,2,1,8,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,23.779296875,23.044921875
9,"triangle,green,1",True,2,2,9,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.0771484375,24.0302734375
10,"triangle,yellow,2",True,2,3,10,hg91,2,"['False', 'True', 'True', 'False', '']",False,False,23.42578125,23.81640625
11,"circle,green,2",True,3,0,11,hg91,2,"['False', 'True', 'True', 'False', 'None']",False,False,21.9609375,22.1015625
12,"circle,yellow,3",False,4,0,12,hg91,2,"['False', 'True', 'True', 'False', 'false']",False,False,23.2626953125,23.4970703125
13,"rectangle,yellow,3",True,4,1,13,hg91,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,25.0791015625,25.3916015625
14,"rectangle,green,1",True,4,2,14,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.220703125,23.720703125
15,"rectangle,blue,2",True,4,3,15,hg91,2,"['True', 'False', 'True', 'False', '']",True,True,23.05078125,22.09765625
16,"circle,blue,2",True,5,0,16,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,23.3984375,23.2890625
17,"rectangle,green,2",True,5,1,17,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.029296875,23.091796875
18,"rectangle,blue,2",True,5,2,18,hg91,2,"['True', 'False', 'True', 'False', '']",True,True,22.580078125,20.986328125
19,"rectangle,blue,1",True,5,3,19,hg91,2,"['True', 'False', 'True', 'False', '']",True,True,23.896484375,22.912109375
20,"rectangle,yellow,3",True,5,4,20,hg91,2,"['True', 'False', 'True', 'False', '']",True,True,24.2724609375,24.1630859375
21,"triangle,green,3",True,6,0,21,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,23.8779296875,23.5810546875
22,"rectangle,blue,1",True,6,1,22,hg91,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,24.3515625,24.3984375
23,"rectangle,blue,3",True,7,0,23,hg91,2,"['True', 'False', 'True', 'False', '']",True,True,21.873046875,20.576171875
24,"rectangle,yellow,2",True,7,1,24,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.9658203125,24.3720703125
25,"triangle,yellow,1",True,7,2,25,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,23.162109375,21.896484375
26,"triangle,green,2",True,7,3,26,hg91,2,"['True', 'False', 'True', '', 'False']",True,True,22.892578125,21.017578125
27,"circle,yellow,3",False,7,4,27,hg91,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,24.5166015625,24.5478515625
28,"circle,yellow,1",True,8,0,28,hg91,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,23.8095703125,24.2470703125
29,"circle,blue,1",True,8,1,29,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,25.0927734375,24.4990234375
30,"triangle,yellow,2",True,8,2,30,hg91,2,"['True', 'False', 'True', 'Tr', 'False']",True,True,23.767578125,22.095703125
31,"rectangle,green,1",True,8,3,31,hg91,2,"['True', 'False', 'True', 'Tr', 'False']",True,True,23.81640625,22.50390625
32,"triangle,blue,1",True,8,4,32,hg91,2,"['True', 'False', 'True', '', 'False']",True,True,22.72265625,21.31640625
33,"triangle,blue,1",True,9,0,33,hg91,2,"['True', 'False', 'True', 'False', '']",True,True,21.962890625,20.509765625
34,"triangle,blue,3",True,10,0,34,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,23.388671875,22.560546875
35,"circle,blue,2",True,10,1,35,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,25.3056640625,25.2275390625
36,"triangle,green,2",True,11,0,36,hg91,2,"['True', 'False', 'True', 'False', '']",True,True,22.814453125,21.001953125
37,"rectangle,green,1",True,11,1,37,hg91,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.25390625,22.78515625
38,"rectangle,yellow,2",True,12,0,38,hg91,2,"['True', 'False', 'True', 'False', '']",True,True,22.2734375,21.3046875
39,"circle,green,3",True,12,1,39,hg91,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,26.10699462890625,26.37261962890625
40,"triangle,green,2",True,12,2,40,hg91,2,"['True', 'False', 'True', 'Tr', 'Tru']",True,True,23.04296875,20.48046875
