,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"triangle,blue,3",True,0,0,0,hg35,2,"['True', 'False', 'True', 'False', 'false']",True,True,20.76953125,20.25390625
1,"circle,blue,2",False,0,1,1,hg35,2,"['False', 'True', 'False', 'True', '?']",False,False,20.32421875,21.05859375
2,"rectangle,green,1",False,1,0,2,hg35,2,"['False', 'True', 'True', 'False', '']",False,False,20.216796875,20.654296875
3,"circle,green,1",False,2,0,3,hg35,2,"['False', 'True', 'False', 'True', '']",False,False,22.1171875,22.7421875
4,"circle,blue,2",True,3,0,4,hg35,2,"['False', 'True', 'True', 'False', '']",False,False,20.7734375,20.9921875
5,"triangle,green,1",False,3,1,5,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.2744140625,23.9775390625
6,"triangle,green,2",True,3,2,6,hg35,2,"['False', 'True', 'True', 'False', '']",False,False,23.365234375,23.552734375
7,"triangle,blue,2",True,3,3,7,hg35,2,"['True', 'False', 'True', 'False', '']",True,True,23.6328125,23.1328125
8,"triangle,blue,3",True,3,4,8,hg35,2,"['True', 'False', 'True', 'False', '']",True,True,22.498046875,20.748046875
9,"circle,yellow,3",True,4,0,9,hg35,2,"['True', 'False', 'True', 'False', '']",True,True,20.61328125,20.56640625
10,"circle,blue,1",False,4,1,10,hg35,2,"['False', 'True', 'False', '', 'false']",False,False,22.462890625,25.322265625
11,"circle,green,2",False,5,0,11,hg35,2,"['True', 'False', 'True', 'False', '']",True,True,21.3515625,21.1484375
12,"triangle,blue,2",False,5,1,12,hg35,2,"['True', 'False', 'True', 'False', '']",True,True,23.673828125,23.001953125
13,"circle,green,1",False,6,0,13,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.212890625,23.744140625
14,"triangle,green,1",False,6,1,14,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.68359375,24.94921875
15,"circle,yellow,2",False,7,0,15,hg35,2,"['False', 'True', 'False', 'True', '']",False,False,20.41796875,22.18359375
16,"circle,blue,2",True,8,0,16,hg35,2,"['False', 'True', 'False', 'True', '']",False,False,21.67578125,22.17578125
17,"rectangle,green,1",False,8,1,17,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.7802734375,24.8583984375
18,"circle,yellow,3",True,8,2,18,hg35,2,"['True', 'False', 'True', 'False', '']",True,True,23.2734375,22.4609375
19,"circle,blue,3",True,8,3,19,hg35,2,"['True', 'False', 'True', 'False', '']",True,True,23.4375,22.171875
20,"circle,yellow,1",False,9,0,20,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,20.47265625,23.01953125
21,"triangle,blue,3",True,10,0,21,hg35,2,"['True', 'False', 'True', 'False', '']",True,True,20.7421875,19.6953125
22,"triangle,yellow,1",False,10,1,22,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.806640625,25.884765625
23,"triangle,yellow,3",True,11,0,23,hg35,2,"['False', 'True', 'True', 'False', '']",False,False,21.71484375,21.93359375
24,"triangle,blue,1",False,11,1,24,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.93359375,26.52734375
25,"circle,yellow,2",True,11,2,25,hg35,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.865234375,24.583984375
26,"rectangle,yellow,1",False,11,3,26,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.666015625,25.197265625
27,"triangle,green,2",False,12,0,27,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.412109375,23.537109375
28,"triangle,blue,3",True,12,1,28,hg35,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.876953125,23.392578125
29,"rectangle,blue,2",False,12,2,29,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.888671875,25.044921875
30,"circle,green,2",True,13,0,30,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.04296875,23.33984375
31,"triangle,blue,1",False,13,1,31,hg35,2,"['False', 'True', 'False', 'false', 'True']",False,False,24.53759765625,26.88134765625
32,"rectangle,yellow,2",True,13,2,32,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.4326171875,25.7919921875
33,"circle,blue,3",True,13,3,33,hg35,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.666015625,23.337890625
34,"triangle,green,3",True,13,4,34,hg35,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.2734375,23.3828125
35,"rectangle,yellow,2",False,14,0,35,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,21.7109375,23.3828125
36,"rectangle,blue,1",False,15,0,36,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.53515625,24.81640625
37,"circle,yellow,1",False,15,1,37,hg35,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,26.1689453125,26.4345703125
38,"triangle,green,3",True,15,2,38,hg35,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,26.0322265625,24.9072265625
39,"circle,yellow,3",True,15,3,39,hg35,2,"['True', 'False', 'True', 'Tr', 'False']",True,True,25.947265625,23.556640625
40,"rectangle,green,1",False,15,4,40,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.3505859375,26.7724609375
41,"circle,blue,3",True,16,0,41,hg35,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,22.81640625,22.28515625
42,"rectangle,blue,1",False,16,1,42,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,26.006103515625,27.631103515625
43,"rectangle,blue,3",True,16,2,43,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.125,26.40625
44,"circle,yellow,1",False,17,0,44,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,21.197265625,23.744140625
45,"circle,blue,2",False,18,0,45,hg35,2,"['False', 'True', 'True', 'False', 'false']",False,False,23.06640625,23.25390625
46,"rectangle,blue,2",False,18,1,46,hg35,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,26.113037109375,26.863037109375
47,"triangle,yellow,3",True,19,0,47,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.837890625,24.384765625
48,"rectangle,yellow,1",False,19,1,48,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.271728515625,27.037353515625
49,"triangle,yellow,2",True,20,0,49,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.8828125,25.1640625
50,"rectangle,blue,3",True,20,1,50,hg35,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,25.968505859375,26.827880859375
51,"rectangle,green,1",False,20,2,51,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.6776123046875,27.1463623046875
52,"rectangle,green,3",True,20,3,52,hg35,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,26.05078125,25.44140625
53,"triangle,blue,2",False,21,0,53,hg35,2,"['False', 'True', 'False', 'True', 'false']",False,False,21.326171875,23.529296875
