,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,blue,1",False,0,0,0,hg02,2,"['True', 'False', 'True', 'False', 'true']",True,True,20.193359375,20.146484375
1,"rectangle,blue,2",False,0,1,1,hg02,2,"['False', 'True', 'False', 'True', 'false']",False,False,20.6953125,21.3671875
2,"triangle,blue,3",False,0,2,2,hg02,2,"['False', 'True', 'False', 'True', 'false']",False,False,20.490234375,21.396484375
3,"triangle,yellow,2",False,0,3,3,hg02,2,"['False', 'True', 'False', 'True', 'false']",False,False,20.033203125,21.173828125
4,"rectangle,yellow,1",False,0,4,4,hg02,2,"['False', 'True', 'False', 'True', 'false']",False,False,21.328125,22.0
5,"rectangle,blue,1",False,1,0,5,hg02,2,"['False', 'True', 'False', 'True', 'false']",False,False,19.982421875,20.716796875
6,"triangle,yellow,1",False,1,1,6,hg02,2,"['False', 'True', 'False', 'True', 'false']",False,False,19.734375,21.203125
7,"circle,green,1",False,1,2,7,hg02,2,"['False', 'True', 'False', 'True', '']",False,False,19.46484375,20.98046875
8,"circle,blue,3",False,1,3,8,hg02,2,"['False', 'True', 'False', 'True', '']",False,False,18.91796875,20.35546875
9,"circle,green,3",False,1,4,9,hg02,2,"['False', 'True', 'False', 'True', '']",False,False,19.41796875,20.29296875
10,"triangle,blue,2",False,2,0,10,hg02,2,"['False', 'True', 'False', 'True', '']",False,False,18.37109375,18.90234375
11,"circle,green,1",False,3,0,11,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,17.69921875,19.73046875
12,"circle,green,2",False,3,1,12,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,19.3125,21.4375
13,"rectangle,blue,3",False,4,0,13,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,17.45703125,19.12890625
14,"triangle,blue,1",False,4,1,14,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,17.75390625,20.83203125
15,"rectangle,green,1",False,4,2,15,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,16.4140625,20.1328125
16,"rectangle,blue,2",False,4,3,16,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,16.40234375,20.41796875
17,"circle,blue,1",False,4,4,17,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,15.6796875,19.7265625
18,"circle,yellow,3",False,5,0,18,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,15.86328125,18.37890625
19,"rectangle,green,3",False,5,1,19,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,16.94140625,21.20703125
20,"rectangle,blue,1",False,5,2,20,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,16.7734375,20.1484375
21,"circle,blue,2",False,5,3,21,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,15.28125,19.40625
22,"circle,blue,1",False,5,4,22,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,15.46484375,19.69921875
23,"circle,yellow,3",False,6,0,23,hg02,2,"['False', 'True', 'False', '', 'True']",False,False,18.89453125,19.89453125
24,"rectangle,green,2",False,7,0,24,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,14.91796875,17.99609375
25,"rectangle,blue,3",False,7,1,25,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,17.1875,20.96875
26,"rectangle,green,3",False,7,2,26,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,17.2890625,20.7109375
27,"triangle,blue,3",False,7,3,27,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,16.12890625,20.33203125
28,"circle,yellow,3",False,7,4,28,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,16.546875,20.375
29,"triangle,blue,2",False,8,0,29,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,14.83203125,18.45703125
30,"circle,green,3",False,8,1,30,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,16.01171875,21.10546875
31,"triangle,yellow,3",False,8,2,31,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,15.38671875,20.54296875
32,"circle,yellow,2",False,8,3,32,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,13.890625,18.640625
33,"circle,blue,3",False,9,0,33,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,12.953125,18.5625
34,"triangle,blue,1",False,9,1,34,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,14.5625,19.765625
35,"rectangle,green,2",False,9,2,35,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,14.2578125,19.7421875
36,"circle,green,3",False,10,0,36,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,16.12109375,20.18359375
37,"triangle,yellow,2",False,11,0,37,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,12.2734375,18.1796875
38,"triangle,green,3",False,11,1,38,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,15.07421875,20.52734375
39,"triangle,green,1",False,12,0,39,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,13.421875,17.703125
40,"circle,green,1",False,12,1,40,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,15.87890625,21.25390625
41,"rectangle,yellow,1",False,13,0,41,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,16.41796875,19.40234375
42,"rectangle,yellow,1",False,14,0,42,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,14.5625,18.40625
43,"circle,green,3",False,14,1,43,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,15.421875,20.21875
44,"circle,yellow,1",False,14,2,44,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,13.8515625,18.8046875
45,"circle,blue,2",False,14,3,45,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,12.2578125,18.7109375
46,"triangle,yellow,3",False,14,4,46,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,13.6015625,19.8359375
47,"triangle,blue,1",False,15,0,47,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,12.5546875,17.5546875
48,"triangle,green,2",False,15,1,48,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,15.45703125,21.41015625
49,"triangle,yellow,3",False,16,0,49,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.09375,17.578125
50,"triangle,green,1",False,16,1,50,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,13.046875,20.109375
51,"circle,blue,1",False,16,2,51,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,12.125,20.0
52,"circle,green,2",False,17,0,52,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,14.421875,20.515625
53,"circle,blue,3",False,18,0,53,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.5234375,18.1640625
54,"triangle,yellow,1",False,18,1,54,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.984375,18.921875
55,"circle,yellow,2",False,18,2,55,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,12.3984375,19.5234375
56,"circle,green,3",False,18,3,56,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,13.78125,21.15625
57,"rectangle,yellow,3",False,19,0,57,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,11.90625,16.75
58,"rectangle,yellow,1",False,19,1,58,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,14.1484375,19.8046875
59,"triangle,yellow,3",False,19,2,59,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,13.265625,19.328125
60,"triangle,green,3",False,19,3,60,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,12.9921875,20.4765625
61,"triangle,green,1",False,19,4,61,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.4765625,20.2890625
62,"circle,blue,2",False,20,0,62,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,10.078125,17.84375
63,"triangle,yellow,1",False,20,1,63,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,12.578125,19.453125
64,"triangle,green,3",False,20,2,64,hg02,2,"['False', 'True', 'False', 'false', 'FALSE']",False,False,13.875,21.015625
65,"rectangle,green,1",False,20,3,65,hg02,2,"['False', 'True', 'False', '', 'false']",False,False,11.3984375,19.2109375
66,"rectangle,blue,1",False,20,4,66,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.2109375,19.9921875
67,"rectangle,yellow,3",False,21,0,67,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.875,18.453125
68,"triangle,blue,1",False,21,1,68,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,12.30078125,20.84765625
69,"rectangle,yellow,1",False,22,0,69,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.734375,18.46875
70,"circle,blue,3",False,22,1,70,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,14.39453125,22.31640625
71,"triangle,yellow,2",False,23,0,71,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,10.390625,18.109375
72,"circle,blue,3",False,23,1,72,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,12.61328125,20.78515625
73,"triangle,blue,1",False,23,2,73,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,10.6875,19.796875
74,"rectangle,green,1",False,23,3,74,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.546875,19.953125
75,"rectangle,green,3",False,23,4,75,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.0390625,20.0703125
76,"rectangle,yellow,2",False,24,0,76,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,11.5703125,18.3984375
77,"circle,green,1",False,24,1,77,hg02,2,"['False', 'True', 'False', 'false', '']",False,False,12.859375,21.796875
