,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"circle,green,1",True,0,0,0,hg85,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,22.04296875,22.52734375
1,"triangle,blue,1",True,1,0,1,hg85,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,23.7607421875,24.2451171875
2,"circle,yellow,3",True,1,1,2,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.9150390625,24.7431640625
3,"circle,blue,1",True,2,0,3,hg85,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,23.65771484375,24.09521484375
4,"rectangle,blue,1",False,2,1,4,hg85,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,24.3525390625,24.9775390625
5,"rectangle,green,1",False,2,2,5,hg85,2,"['False', 'True', 'False', 'True', '']",False,False,24.7081298828125,25.7706298828125
6,"triangle,yellow,1",False,3,0,6,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.8369140625,24.3369140625
7,"triangle,yellow,2",False,3,1,7,hg85,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,25.841552734375,26.310302734375
8,"circle,green,2",True,3,2,8,hg85,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,26.0703125,26.0546875
9,"rectangle,green,1",False,3,3,9,hg85,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,25.66064453125,26.75439453125
10,"circle,blue,2",True,3,4,10,hg85,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,25.5682373046875,25.8494873046875
11,"rectangle,blue,2",False,4,0,11,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.5279541015625,25.4810791015625
12,"circle,green,2",True,4,1,12,hg85,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,25.3359375,24.4296875
13,"circle,yellow,1",True,5,0,13,hg85,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,24.35693359375,24.74755859375
14,"triangle,yellow,1",False,5,1,14,hg85,2,"['False', 'True', 'False', 'True', '']",False,False,25.261962890625,26.386962890625
15,"circle,yellow,1",True,6,0,15,hg85,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,22.353515625,21.181640625
16,"rectangle,green,1",False,6,1,16,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.56787109375,26.67724609375
17,"triangle,yellow,2",False,6,2,17,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.72265625,26.50390625
18,"circle,blue,3",True,6,3,18,hg85,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,25.2158203125,24.5126953125
19,"triangle,blue,3",True,7,0,19,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.6591796875,25.2216796875
20,"rectangle,blue,2",False,7,1,20,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.72509765625,26.66259765625
21,"triangle,blue,2",True,8,0,21,hg85,2,"['True', 'False', 'True', 'False', '']",True,True,21.951171875,21.654296875
22,"triangle,green,3",False,9,0,22,hg85,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,23.9296875,24.5390625
23,"triangle,yellow,3",False,9,1,23,hg85,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,26.43115234375,27.60302734375
24,"circle,yellow,2",True,9,2,24,hg85,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.77734375,24.73046875
25,"triangle,blue,3",True,9,3,25,hg85,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,25.6201171875,24.6044921875
26,"circle,blue,1",True,9,4,26,hg85,2,"['False', 'True', 'True', 'False', '']",False,False,24.1787109375,24.2412109375
27,"triangle,yellow,2",False,10,0,27,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,21.3203125,23.5234375
28,"rectangle,blue,1",False,10,1,28,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.80810546875,26.80810546875
29,"rectangle,green,2",False,10,2,29,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.58203125,26.84765625
30,"circle,blue,1",True,10,3,30,hg85,2,"['True', 'False', 'True', 'False', 'Tru']",True,True,25.84375,25.3125
31,"circle,green,2",True,10,4,31,hg85,2,"['True', 'False', 'True', 'Tr', 'Tru']",True,True,24.876953125,22.564453125
32,"triangle,yellow,2",False,11,0,32,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.73046875,25.07421875
33,"circle,blue,1",True,11,1,33,hg85,2,"['True', 'False', 'True', 'Tr', 'False']",True,True,24.095703125,21.798828125
34,"rectangle,yellow,2",False,11,2,34,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.05078125,26.09765625
35,"circle,yellow,2",True,12,0,35,hg85,2,"['True', 'False', 'True', 'False', '']",True,True,21.61328125,20.39453125
36,"rectangle,yellow,3",False,12,1,36,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,26.189208984375,27.626708984375
37,"rectangle,blue,1",False,12,2,37,hg85,2,"['False', 'True', 'False', 'false', 'True']",False,False,24.044921875,26.904296875
38,"triangle,yellow,3",False,12,3,38,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.65380859375,27.37255859375
39,"triangle,yellow,2",False,12,4,39,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.689453125,25.626953125
40,"circle,blue,3",True,13,0,40,hg85,2,"['True', 'False', 'True', '', 'true']",True,True,21.8828125,19.1015625
41,"triangle,green,2",False,14,0,41,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,23.033203125,24.751953125
42,"triangle,blue,1",True,14,1,42,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,26.2666015625,26.9228515625
43,"circle,blue,1",True,15,0,43,hg85,2,"['True', 'False', 'True', 'Tr', 'False']",True,True,22.58984375,20.15234375
44,"triangle,blue,2",True,16,0,44,hg85,2,"['True', 'False', 'True', 'False', '']",True,True,22.140625,20.828125
45,"rectangle,green,3",False,17,0,45,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,24.4599609375,25.9130859375
46,"circle,green,1",True,17,1,46,hg85,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,27.018768310546875,26.721893310546875
47,"rectangle,yellow,2",False,17,2,47,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.90252685546875,27.26190185546875
48,"rectangle,yellow,1",False,17,3,48,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.81591796875,27.81591796875
49,"circle,blue,3",True,17,4,49,hg85,2,"['True', 'False', 'True', 'Tru', 'Tr']",True,True,25.865234375,22.880859375
50,"triangle,yellow,1",False,18,0,50,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.640625,24.46875
51,"triangle,blue,1",True,18,1,51,hg85,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,26.521484375,25.927734375
52,"circle,blue,1",True,19,0,52,hg85,2,"['True', 'False', 'True', 'False', '']",True,True,21.5625,19.859375
53,"triangle,blue,1",True,19,1,53,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.5615234375,25.6396484375
54,"triangle,green,2",False,19,2,54,hg85,2,"['False', 'True', 'False', 'false', 'True']",False,False,24.2734375,27.1171875
55,"rectangle,green,3",False,19,3,55,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.45751953125,27.59814453125
56,"circle,blue,3",True,20,0,56,hg85,2,"['True', 'False', 'True', 'true', '']",True,True,21.73828125,18.76953125
57,"rectangle,green,1",False,20,1,57,hg85,2,"['False', 'True', 'False', 'false', 'FALSE']",False,False,23.728515625,27.119140625
58,"circle,yellow,1",True,21,0,58,hg85,2,"['True', 'False', 'True', 'true', '']",True,True,22.0078125,19.1328125
59,"rectangle,green,2",False,22,0,59,hg85,2,"['False', 'True', 'False', 'false', 'True']",False,False,22.115234375,25.068359375
60,"rectangle,blue,3",False,22,1,60,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,27.0791015625,28.8916015625
61,"circle,yellow,1",True,22,2,61,hg85,2,"['True', 'False', 'True', 'Tr', 'Tru']",True,True,25.578125,23.3125
62,"triangle,green,1",False,22,3,62,hg85,2,"['False', 'True', 'False', 'false', 'True']",False,False,24.9833984375,27.5146484375
63,"rectangle,yellow,2",False,23,0,63,hg85,2,"['False', 'True', 'False', 'false', 'True']",False,False,21.8359375,25.0234375
64,"triangle,yellow,3",False,23,1,64,hg85,2,"['False', 'True', 'False', 'false', 'True']",False,False,26.95166015625,28.84228515625
65,"triangle,blue,2",True,23,2,65,hg85,2,"['False', 'True', 'False', 'True', 'false']",False,False,26.0869140625,27.0087890625
66,"triangle,green,1",False,24,0,66,hg85,2,"['False', 'True', 'True', 'False', 'false']",False,False,22.654296875,22.763671875
