,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"triangle,blue,2",True,0,0,0,hg70,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,21.154296875,21.248046875
1,"triangle,yellow,2",False,1,0,1,hg70,2,"['False', 'True', 'True', 'False', 'false']",False,False,23.10546875,23.58984375
2,"triangle,blue,3",False,1,1,2,hg70,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,24.36376953125,24.62939453125
3,"rectangle,blue,1",True,2,0,3,hg70,2,"['False', 'True', 'False', 'True', 'false']",False,False,21.923828125,22.626953125
4,"triangle,green,2",True,2,1,4,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,24.763916015625,25.248291015625
5,"circle,blue,3",True,2,2,5,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,23.8916015625,24.7041015625
6,"triangle,green,1",True,2,3,6,hg70,2,"['False', 'True', 'False', 'True', '']",False,False,23.5595703125,24.4658203125
7,"rectangle,yellow,3",False,3,0,7,hg70,2,"['False', 'True', 'False', 'True', 'false']",False,False,22.95703125,23.58203125
8,"rectangle,green,1",False,3,1,8,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,24.80810546875,25.01123046875
9,"circle,green,1",True,3,2,9,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,23.9375,24.5
10,"triangle,yellow,2",True,3,3,10,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,25.1204833984375,25.7767333984375
11,"circle,yellow,2",False,4,0,11,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,24.205078125,24.689453125
12,"triangle,blue,1",True,4,1,12,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,25.716400146484375,25.950775146484375
13,"circle,yellow,1",False,4,2,13,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,25.9403076171875,26.1903076171875
14,"circle,blue,1",False,4,3,14,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,25.71600341796875,26.02850341796875
15,"rectangle,blue,1",True,4,4,15,hg70,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,25.30126953125,25.45751953125
16,"circle,blue,2",False,5,0,16,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,24.270751953125,25.255126953125
17,"circle,green,1",False,5,1,17,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,26.1708984375,26.5615234375
18,"triangle,yellow,3",True,5,2,18,hg70,2,"['True', 'False', 'True', 'Tr', 'False']",True,True,26.196044921875,26.039794921875
19,"rectangle,yellow,2",False,6,0,19,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,24.7052001953125,25.5177001953125
20,"rectangle,green,3",False,6,1,20,hg70,2,"['False', 'True', 'False', 'True', 'false']",False,False,25.60107421875,26.94482421875
21,"circle,yellow,3",True,6,2,21,hg70,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,26.3310546875,26.5341796875
22,"circle,yellow,3",True,7,0,22,hg70,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,22.38671875,21.74609375
23,"rectangle,blue,2",True,8,0,23,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,24.12451171875,24.87451171875
24,"triangle,yellow,3",True,8,1,24,hg70,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,24.7431640625,24.6806640625
25,"triangle,green,1",True,9,0,25,hg70,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,23.076171875,22.279296875
26,"circle,yellow,1",True,10,0,26,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,23.90478515625,24.70166015625
27,"circle,yellow,3",True,10,1,27,hg70,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,25.53515625,25.56640625
28,"rectangle,blue,1",True,10,2,28,hg70,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,25.571533203125,25.665283203125
29,"triangle,blue,1",True,10,3,29,hg70,2,"['True', 'False', 'True', 'False', 'Tr']",True,True,25.0400390625,24.5712890625
30,"triangle,green,2",True,11,0,30,hg70,2,"['False', 'True', 'True', 'False', 'Tr']",False,False,24.09375,24.203125
31,"rectangle,blue,3",False,11,1,31,hg70,2,"['False', 'True', 'False', 'True', 'Tr']",False,False,26.008544921875,26.227294921875
