,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', ' FALSE', ' false', 'False', ' None']", False,0,False,4.9616343034131205e-08,0.9999021291732788,4.9621196041016447e-08,hg89,gemma7b-tuned112-answerloss,False,medium green circle
1,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,5.384939456148929e-13,0.9999997615814209,5.384940540351102e-13,hg89,gemma7b-tuned112-answerloss,False,small blue triangle
2,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,2.200701923008052e-15,1.0,2.200701923008052e-15,hg89,gemma7b-tuned112-answerloss,False,large green circle
3,"[' False', 'False', ' FALSE', ' false', '  ']", False,0,False,2.978326131828138e-16,1.0,2.978326131828138e-16,hg89,gemma7b-tuned112-answerloss,True,medium yellow triangle
4,"[' True', 'True', ' true', ' False', ' TRUE']", True,1,True,1.0,5.4927885156930145e-11,1.0,hg89,gemma7b-tuned112-answerloss,True,small yellow triangle
5,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,5.982128261852607e-15,1.0,hg89,gemma7b-tuned112-answerloss,True,medium green triangle
6,"[' False', 'False', ' false', ' FALSE', ' True']", False,0,False,6.1627378547535194e-12,1.0,6.1627378547535194e-12,hg89,gemma7b-tuned112-answerloss,False,medium blue triangle
7,"[' True', 'True', ' true', ' Tru', ' TRUE']", True,1,True,0.9999998807907104,6.778638658418504e-15,1.0,hg89,gemma7b-tuned112-answerloss,True,medium green triangle
8,"[' True', 'True', ' true', ' TRUE', ' Tru']", True,1,True,1.0,9.173890920400186e-16,1.0,hg89,gemma7b-tuned112-answerloss,False,large yellow triangle
9,"[' True', 'True', ' true', ' Truth', ' Tru']", True,1,True,1.0,7.287723755629999e-14,1.0,hg89,gemma7b-tuned112-answerloss,False,small green triangle
10,"[' False', 'False', ' false', ' FALSE', ' FEB']", False,0,False,3.4085139428269816e-15,1.0,3.4085139428269816e-15,hg89,gemma7b-tuned112-answerloss,False,small yellow triangle
11,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,1.3347930582824265e-15,0.9999998807907104,1.3347932700406634e-15,hg89,gemma7b-tuned112-answerloss,False,small green rectangle
12,"[' False', 'False', ' false', ' FALSE', ' FEB']", False,0,False,2.978325867130342e-16,0.9999998807907104,2.978326131828138e-16,hg89,gemma7b-tuned112-answerloss,False,small blue circle
13,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,5.509349781381245e-17,1.0,5.509349781381245e-17,hg89,gemma7b-tuned112-answerloss,False,large green rectangle
14,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,2.5436656904062604e-13,1.0,2.5436656904062604e-13,hg89,gemma7b-tuned112-answerloss,False,medium blue triangle
15,"[' False', 'False', ' FALSE', ' false', ' Febru']", False,0,False,4.612921843110014e-16,1.0,4.612921843110014e-16,hg89,gemma7b-tuned112-answerloss,False,large green rectangle
16,"[' True', 'True', ' ', ' Truth', ' False']", True,1,True,1.0,5.1090889331695255e-12,1.0,hg89,gemma7b-tuned112-answerloss,False,medium green circle
17,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,1.406861638989697e-16,1.0,1.406861638989697e-16,hg89,gemma7b-tuned112-answerloss,False,small blue triangle
18,"[' False', ' True', 'False', ' false', ' Blue']", False,0,False,4.691164079417831e-08,1.0,4.691164079417831e-08,hg89,gemma7b-tuned112-answerloss,False,small yellow circle
19,"[' False', 'False', ' FALSE', ' false', ' ']", False,0,False,2.365977659830095e-14,1.0,2.365977659830095e-14,hg89,gemma7b-tuned112-answerloss,False,large green circle
20,"[' False', 'False', ' FALSE', ' false', ' Fal']", False,0,False,2.7978784679098183e-16,1.0,2.7978784679098183e-16,hg89,gemma7b-tuned112-answerloss,True,large yellow triangle
21,"[' False', 'False', ' FALSE', ' false', ' Blue']", False,0,False,4.75219310517444e-13,1.0,4.75219310517444e-13,hg89,gemma7b-tuned112-answerloss,False,large blue circle
22,"[' False', ' True', 'False', ' false', '  ']", False,0,False,0.0002611903182696551,0.9997387528419495,0.00026119034737348557,hg89,gemma7b-tuned112-answerloss,False,medium blue triangle
23,"[' False', 'False', ' false', ' FALSE', ' Faker']", False,0,False,9.173890920400186e-16,1.0,9.173890920400186e-16,hg89,gemma7b-tuned112-answerloss,False,large green circle
24,"[' False', 'False', ' false', ' FALSE', ' Blue']", False,0,False,1.4350379676339627e-14,1.0,1.4350379676339627e-14,hg89,gemma7b-tuned112-answerloss,False,medium yellow triangle
25,"[' False', 'False', ' FALSE', ' false', ' ']", False,0,False,1.2293020596364938e-17,1.0,1.2293020596364938e-17,hg89,gemma7b-tuned112-answerloss,False,large yellow circle
26,"[' False', 'False', ' FALSE', ' false', ' Faker']", False,0,False,8.533047630075754e-17,1.0,8.533047630075754e-17,hg89,gemma7b-tuned112-answerloss,False,large yellow rectangle
27,"[' False', 'False', ' FALSE', ' false', ' Father']", False,0,False,6.041735579713492e-14,1.0,6.041735579713492e-14,hg89,gemma7b-tuned112-answerloss,False,small yellow rectangle
28,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,7.14463344223497e-16,1.0,7.14463344223497e-16,hg89,gemma7b-tuned112-answerloss,False,medium blue triangle
29,"[' False', 'False', ' false', ' FALSE', ' Fourth']", False,0,False,7.456093544989684e-18,1.0,7.456093544989684e-18,hg89,gemma7b-tuned112-answerloss,False,large yellow circle
30,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,7.530388260631237e-17,1.0,7.530388260631237e-17,hg89,gemma7b-tuned112-answerloss,False,medium green circle
31,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,5.923109229549414e-16,1.0,5.923109229549414e-16,hg89,gemma7b-tuned112-answerloss,False,small blue triangle
32,"[' False', 'False', ' FALSE', ' false', 'logOut']", False,0,False,5.454994750713651e-18,1.0,5.454994750713651e-18,hg89,gemma7b-tuned112-answerloss,False,large green rectangle
33,"[' False', 'False', ' FALSE', ' false', ' FEB']", False,0,False,7.68120477976069e-15,1.0,7.68120477976069e-15,hg89,gemma7b-tuned112-answerloss,False,small blue circle
34,"[' False', 'False', ' false', ' FALSE', ' Blue']", False,0,False,1.2664165777252073e-14,1.0,1.2664165777252073e-14,hg89,gemma7b-tuned112-answerloss,True,medium green circle
35,"[' False', 'False', ' FALSE', ' false', ' ']", False,0,False,3.4424770840998584e-14,1.0,3.4424770840998584e-14,hg89,gemma7b-tuned112-answerloss,False,medium yellow circle
36,"[' False', 'False', ' FALSE', ' false', ' ']", False,0,False,3.5571036123381036e-17,1.0,3.5571036123381036e-17,hg89,gemma7b-tuned112-answerloss,False,large yellow circle
37,"[' False', 'False', ' FALSE', ' false', '  ']", False,0,False,1.1663292959111993e-16,1.0,1.1663292959111993e-16,hg89,gemma7b-tuned112-answerloss,False,small blue rectangle
38,"[' False', 'False', ' false', ' FALSE', '  ']", False,0,False,4.612921843110014e-16,1.0,4.612921843110014e-16,hg89,gemma7b-tuned112-answerloss,False,small blue circle
39,"[' False', 'False', ' false', ' FALSE', 'false']", False,0,False,9.780267166242698e-19,1.0,9.780267166242698e-19,hg89,gemma7b-tuned112-answerloss,False,small green rectangle
40,"[' False', 'False', ' false', ' FALSE', ' True']", False,0,False,6.914400150527522e-13,1.0,6.914400150527522e-13,hg89,gemma7b-tuned112-answerloss,False,medium yellow triangle
41,"[' False', 'False', ' false', ' FALSE', 'fflush']", False,0,False,1.3792386786242338e-18,1.0,1.3792386786242338e-18,hg89,gemma7b-tuned112-answerloss,False,large yellow triangle
42,"[' False', 'False', ' FALSE', ' false', ' Faker']", False,0,False,1.3792386786242338e-18,1.0,1.3792386786242338e-18,hg89,gemma7b-tuned112-answerloss,False,small yellow rectangle
