,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,green,2",False,0,0,0,hg107,2,"['\n', '<|endoftext|>', ' #', ' False', ""'""]","
",False,-15.39331340789795,-13.511933326721191
1,"circle,green,2",False,0,1,1,hg107,2,"['\n', '<|endoftext|>', ' #', ' True', ' ##']","
",True,6.307715892791748,4.627588748931885
2,"circle,yellow,1",False,1,0,2,hg107,2,"[' False', '\n', ' None', ' True', ' Not']", False,False,-14.800034523010254,-12.506064414978027
3,"rectangle,blue,3",True,1,1,3,hg107,2,"['\n', '<|endoftext|>', '\n\n', ' None', ' #']","
",False,-10.210787773132324,-8.04423999786377
4,"triangle,yellow,2",False,2,0,4,hg107,2,"[' False', ' True', '\n', ' None', ' Not']", False,False,-56.714237213134766,-54.41869354248047
5,"circle,blue,3",False,2,1,5,hg107,2,"[' False', ' True', '\n', ' None', '<|endoftext|>']", False,False,-28.925064086914062,-28.28656005859375
6,"circle,blue,1",False,2,2,6,hg107,2,"[' True', ' False', '\n', '<|endoftext|>', ' None']", True,True,-15.221589088439941,-16.212326049804688
7,"circle,blue,3",True,3,0,7,hg107,2,"[' False', ' True', ' None', '\n', ' 0']", False,False,-128.1619110107422,-124.35460662841797
8,"circle,green,2",True,3,1,8,hg107,2,"[' True', ' False', '\n', ' None', '<|endoftext|>']", True,True,-70.54342651367188,-71.52018737792969
9,"circle,yellow,2",True,3,2,9,hg107,2,"[' True', ' False', '\n', '<|endoftext|>', ' None']", True,True,-18.185161590576172,-19.214427947998047
10,"rectangle,yellow,1",False,3,3,10,hg107,2,"[' False', ' True', '\n', ' None', '<|endoftext|>']", False,False,-19.057146072387695,-18.012290954589844
11,"triangle,green,1",False,3,4,11,hg107,2,"[' False', ' True', '\n', ' None', '<|endoftext|>']", False,False,-67.63807678222656,-67.19332885742188
12,"circle,yellow,3",False,4,0,12,hg107,2,"[' True', ' False', ' None', ' Des', '\n']", True,True,-161.39271545410156,-162.96337890625
13,"rectangle,yellow,1",False,4,1,13,hg107,2,"[' True', ' False', ' None', ' 0', '\n']", True,True,-160.5106964111328,-162.27476501464844
14,"triangle,yellow,2",False,4,2,14,hg107,2,"[' True', ' False', ' None', ' 0', '\n']", True,True,-165.01319885253906,-166.7705078125
15,"circle,blue,1",True,5,0,15,hg107,2,"[' True', ' False', ' None', '\n', ' [']", True,True,-84.67761993408203,-85.7103271484375
16,"rectangle,yellow,1",False,5,1,16,hg107,2,"[' False', ' True', ' 0', ' None', '\n']", False,False,-178.21551513671875,-177.61080932617188
17,"circle,yellow,2",True,5,2,17,hg107,2,"[' True', ' False', ' 0', ' None', ' true']", True,True,-169.31874084472656,-169.4851531982422
18,"rectangle,yellow,2",False,6,0,18,hg107,2,"[' False', ' True', ' false', ' None', ' 0']", False,False,-199.80255126953125,-197.67738342285156
19,"rectangle,yellow,3",False,6,1,19,hg107,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-224.30577087402344,-222.2010955810547
20,"rectangle,green,1",False,6,2,20,hg107,2,"[' False', '\n', ' 0', ' True', '->']", False,False,-187.30270385742188,-185.61209106445312
21,"rectangle,yellow,1",False,7,0,21,hg107,2,"[' True', ' 0', ' False', ' None', '\n']", True,True,-188.8801727294922,-189.0847625732422
22,"rectangle,yellow,3",False,7,1,22,hg107,2,"[' False', ' True', ' None', ' 0', ' Big']", False,False,-172.24378967285156,-171.5109100341797
23,"circle,yellow,1",False,7,2,23,hg107,2,"[' False', ' True', ' 0', ' None', ' Zero']", False,False,-164.68707275390625,-163.9417266845703
24,"triangle,green,3",False,7,3,24,hg107,2,"[' False', ' True', ' None', ' 0', ' Zero']", False,False,-166.39425659179688,-164.85552978515625
25,"triangle,yellow,2",False,8,0,25,hg107,2,"[' False', ' True', ' 0', ' None', ' ""']", False,False,-191.06114196777344,-190.39346313476562
26,"circle,yellow,2",False,9,0,26,hg107,2,"[' False', ' True', ' 0', ' Big', ' None']", False,False,-198.37478637695312,-198.29379272460938
27,"rectangle,yellow,3",False,9,1,27,hg107,2,"[' False', ' True', ' 0', ' None', ' Big']", False,False,-193.55133056640625,-192.39642333984375
28,"rectangle,green,1",False,9,2,28,hg107,2,"[' False', ' True', ' 0', ' None', ' Big']", False,False,-190.9208526611328,-188.7519989013672
29,"rectangle,yellow,2",False,10,0,29,hg107,2,"[' False', ' True', ' 0', ' None', ' Big']", False,False,-201.86537170410156,-200.4359130859375
30,"triangle,yellow,1",False,10,1,30,hg107,2,"[' False', ' True', ' 0', ' None', '\n']", False,False,-201.94749450683594,-200.14108276367188
31,"rectangle,green,3",True,11,0,31,hg107,2,"[' False', ' True', ' None', ' 0', ' Big']", False,False,-192.2822265625,-190.23304748535156
32,"circle,green,2",False,11,1,32,hg107,2,"[' True', ' False', ' 0', ' Hor', ' None']", True,True,-182.96775817871094,-185.88931274414062
33,"triangle,green,1",False,11,2,33,hg107,2,"[' False', ' True', ' 0', ' None', ' Hor']", False,False,-189.21839904785156,-189.1007843017578
34,"rectangle,blue,1",True,11,3,34,hg107,2,"[' False', ' True', ' None', ' 0', ' Zero']", False,False,-175.555419921875,-174.8144073486328
35,"circle,yellow,1",False,11,4,35,hg107,2,"[' False', ' True', ' 0', ' None', ' Hor']", False,False,-182.2380828857422,-181.45965576171875
36,"triangle,yellow,1",False,12,0,36,hg107,2,"[' False', ' True', ' None', ' 0', ' Zero']", False,False,-185.97067260742188,-185.86671447753906
37,"circle,green,3",False,12,1,37,hg107,2,"[' False', ' True', ' 0', ' None', ' Zero']", False,False,-183.38656616210938,-180.83074951171875
38,"triangle,yellow,3",False,12,2,38,hg107,2,"[' False', ' True', ' 0', ' None', ' false']", False,False,-188.77841186523438,-186.13919067382812
39,"circle,blue,3",True,13,0,39,hg107,2,"[' False', ' True', ' Yes', 'True', '\n']", False,False,-190.98355102539062,-190.36708068847656
40,"triangle,blue,2",True,13,1,40,hg107,2,"[' True', ' False', ' true', ' None', ' 0']", True,True,-191.49526977539062,-193.02490234375
41,"triangle,green,3",False,14,0,41,hg107,2,"[' True', ' False', ' None', ' true', ' 0']", True,True,-193.4919891357422,-195.68179321289062
42,"triangle,yellow,1",False,14,1,42,hg107,2,"[' False', ' True', ' 0', ' None', ' false']", False,False,-207.43942260742188,-206.04481506347656
43,"rectangle,yellow,3",False,14,2,43,hg107,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-223.99459838867188,-221.61830139160156
