,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,yellow,1",False,0,0,0,hg04,2,"['\n', ' False', ' 0', '<|endoftext|>', ' #']","
",False,-16.043737411499023,-13.905838966369629
1,"triangle,yellow,1",False,1,0,1,hg04,2,"['\n', ' False', '<|endoftext|>', ' None', '\n\n']","
",False,-19.397598266601562,-16.39804458618164
2,"rectangle,blue,3",False,1,1,2,hg04,2,"['\n', ' False', '<|endoftext|>', '\n\n', ' True']","
",False,-4.670593738555908,-0.9839515686035156
3,"triangle,green,3",False,1,2,3,hg04,2,"['\n', ' False', '<|endoftext|>', '\n\n', ' True']","
",False,-8.355822563171387,-4.979583740234375
4,"triangle,blue,1",False,2,0,4,hg04,2,"[' False', ' None', ' True', '\n', ' 0']", False,False,-87.71495056152344,-83.94367218017578
5,"triangle,green,2",False,2,1,5,hg04,2,"[' False', ' True', '\n', ' None', ' 0']", False,False,-55.768226623535156,-52.861602783203125
6,"triangle,blue,3",False,2,2,6,hg04,2,"[' False', '\n', ' True', ' None', '<|endoftext|>']", False,False,-13.954704284667969,-11.342424392700195
7,"rectangle,blue,2",False,2,3,7,hg04,2,"[' False', '\n', ' True', ' None', '<|endoftext|>']", False,False,-10.096424102783203,-6.347154140472412
8,"triangle,green,1",False,3,0,8,hg04,2,"[' False', ' True', ' None', ' 0', ' Des']", False,False,-174.57252502441406,-171.1089630126953
9,"rectangle,green,1",False,3,1,9,hg04,2,"[' False', ' True', ' 0', ' None', ' Des']", False,False,-166.85447692871094,-164.2895965576172
10,"triangle,green,3",False,3,2,10,hg04,2,"[' False', ' True', ' 0', ' None', ' Des']", False,False,-168.51522827148438,-166.4574737548828
11,"rectangle,yellow,1",False,3,3,11,hg04,2,"[' False', ' True', ' 0', ' None', ' Des']", False,False,-165.56732177734375,-163.21083068847656
12,"rectangle,blue,2",False,3,4,12,hg04,2,"[' False', ' True', ' None', ' 0', ' Des']", False,False,-177.1727752685547,-173.50100708007812
13,"circle,green,1",True,4,0,13,hg04,2,"[' False', ' True', ' None', '\n', ' 0']", False,False,-194.2888946533203,-190.6612091064453
14,"triangle,green,3",False,4,1,14,hg04,2,"[' False', ' True', ' None', '\n', ' 0']", False,False,25.509672164916992,26.382633209228516
15,"triangle,yellow,1",False,5,0,15,hg04,2,"[' False', ' True', ' None', ' 0', '\n']", False,False,-189.2865753173828,-185.20823669433594
16,"circle,green,2",True,5,1,16,hg04,2,"[' False', ' True', ' None', ' 0', ' false']", False,False,-183.51268005371094,-181.18417358398438
17,"triangle,green,2",False,5,2,17,hg04,2,"[' False', ' True', ' 0', ' false', ' None']", False,False,-198.245849609375,-193.95440673828125
18,"triangle,blue,3",False,5,3,18,hg04,2,"[' False', ' True', ' 0', ' None', ' false']", False,False,-193.16336059570312,-190.04652404785156
