,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,yellow,2",False,0,0,0,hg21,2,"['\n', '<|endoftext|>', ' #', ' ##', '#']","
",True,-10.697013854980469,-12.661856651306152
1,"rectangle,blue,3",True,0,1,1,hg21,2,"['\n', '<|endoftext|>', ' ##', ' #', '\n\n']","
",True,17.655378341674805,16.93064308166504
2,"rectangle,blue,2",False,1,0,2,hg21,2,"[' False', '\n', ' True', ' None', '<|endoftext|>']", False,False,-19.915925979614258,-18.79180908203125
3,"rectangle,green,3",True,1,1,3,hg21,2,"['\n', '<|endoftext|>', ' False', ' True', '\n\n']","
",False,5.912487983703613,6.7371063232421875
4,"triangle,blue,1",True,2,0,4,hg21,2,"[' False', ' True', ' None', '\n', ' 0']", False,False,-79.75086975097656,-76.0543212890625
5,"rectangle,blue,2",False,2,1,5,hg21,2,"[' False', ' True', '\n', ' None', ' 0']", False,False,-59.82168197631836,-57.56997299194336
6,"triangle,yellow,1",True,2,2,6,hg21,2,"['\n', ' True', ' False', '<|endoftext|>', ' None']","
",True,-41.46512222290039,-42.952850341796875
7,"rectangle,green,3",True,2,3,7,hg21,2,"[' False', ' True', '\n', ' None', '<|endoftext|>']", False,False,-44.48655319213867,-44.20692443847656
8,"rectangle,blue,3",True,2,4,8,hg21,2,"[' True', ' False', '\n', '<|endoftext|>', ' None']", True,True,-21.730958938598633,-22.540111541748047
9,"triangle,green,3",True,3,0,9,hg21,2,"[' True', ' False', ' None', '\n', ' Not']", True,True,-17.72906494140625,-19.94980812072754
10,"circle,blue,1",True,3,1,10,hg21,2,"[' True', ' False', '\n', ' None', ' Not']", True,True,-28.94095230102539,-32.21222686767578
11,"triangle,green,1",True,3,2,11,hg21,2,"[' True', '\n', ' False', '<|endoftext|>', ' None']", True,True,11.643881797790527,7.5682501792907715
12,"rectangle,green,1",True,4,0,12,hg21,2,"[' True', ' False', ' 0', ' None', ' 2']", True,True,-161.82334899902344,-164.87962341308594
13,"circle,blue,3",True,4,1,13,hg21,2,"[' True', ' False', ' 1', ' Truth', ' None']", True,True,-164.2268829345703,-170.5352783203125
14,"rectangle,yellow,3",True,4,2,14,hg21,2,"[' True', ' False', ' None', '\n', ' 1']", True,True,-171.3896484375,-176.2150115966797
15,"circle,blue,1",True,5,0,15,hg21,2,"[' True', ' False', '\n', ' 1', ' None']", True,True,-190.60940551757812,-196.45626831054688
16,"triangle,yellow,2",False,5,1,16,hg21,2,"[' True', ' False', '\n', ' 1', ' None']", True,True,-184.136474609375,-188.977783203125
17,"triangle,blue,3",True,5,2,17,hg21,2,"[' True', ' False', ' None', '\n', ' All']", True,True,-14.988405227661133,-17.612916946411133
18,"triangle,blue,1",True,6,0,18,hg21,2,"[' True', ' False', ' true', '\n', ' None']", True,True,-188.7438507080078,-192.5924530029297
19,"rectangle,blue,2",False,7,0,19,hg21,2,"[' False', ' True', 'False', ' false', 'True']", False,False,113.21588134765625,114.68702697753906
20,"rectangle,green,3",True,8,0,20,hg21,2,"[' True', ' False', ' 0', '\n', ' None']", True,True,-176.88107299804688,-178.2957000732422
21,"triangle,blue,1",True,8,1,21,hg21,2,"[' True', ' False', ' None', ' 0', ' Real']", True,True,-165.25375366210938,-166.7090606689453
22,"circle,blue,2",False,8,2,22,hg21,2,"[' True', ' False', ' None', ' Real', ' 0']", True,True,-155.20626831054688,-158.4599609375
23,"circle,yellow,1",True,9,0,23,hg21,2,"[' True', ' False', ' 0', ' None', ' 1']", True,True,-197.35719299316406,-199.2893524169922
24,"triangle,blue,3",True,9,1,24,hg21,2,"[' True', ' False', ' 0', ' 1', ' None']", True,True,-200.47854614257812,-204.6327362060547
25,"rectangle,blue,3",True,9,2,25,hg21,2,"[' True', ' False', ' 0', ' None', ' 2']", True,True,-192.19509887695312,-194.10671997070312
26,"circle,blue,1",True,9,3,26,hg21,2,"[' True', ' False', ' 0', ' None', ' 2']", True,True,-195.44879150390625,-197.81265258789062
27,"triangle,yellow,3",True,9,4,27,hg21,2,"[' True', ' False', ' 0', ' 1', ' 2']", True,True,-201.86582946777344,-205.0176239013672
28,"triangle,blue,2",False,10,0,28,hg21,2,"[' True', ' False', ' 0', ' None', ' 1']", True,True,-197.8538818359375,-202.44091796875
29,"circle,blue,3",True,10,1,29,hg21,2,"[' True', ' False', ' 0', ' None', ' Big']", True,True,-194.43023681640625,-196.60374450683594
30,"triangle,yellow,1",True,10,2,30,hg21,2,"[' True', ' False', ' 0', ' None', ' Hor']", True,True,-200.9257049560547,-202.96762084960938
31,"triangle,blue,3",True,10,3,31,hg21,2,"[' True', ' False', ' 0', ' None', '\n']", True,True,-190.0836181640625,-193.0409393310547
32,"triangle,green,3",True,11,0,32,hg21,2,"[' False', ' True', ' None', ' 0', ' Zero']", False,False,-181.799560546875,-181.05335998535156
33,"circle,blue,1",True,11,1,33,hg21,2,"[' True', ' False', ' true', ' 1', ' 0']", True,True,-194.67245483398438,-200.80918884277344
34,"triangle,green,1",True,11,2,34,hg21,2,"[' True', ' False', ' true', ' 1', ' 0']", True,True,-197.55821228027344,-203.56117248535156
35,"rectangle,yellow,3",True,11,3,35,hg21,2,"[' True', ' False', ' 1', ' true', ' 0']", True,True,-193.37496948242188,-198.3620147705078
36,"triangle,blue,2",False,11,4,36,hg21,2,"[' True', ' False', ' 1', ' true', ' 0']", True,True,-196.2900390625,-201.419189453125
37,"triangle,blue,3",True,12,0,37,hg21,2,"[' True', ' False', ' None', ' true', ' 0']", True,True,-190.2152557373047,-192.11221313476562
38,"circle,yellow,3",True,12,1,38,hg21,2,"[' True', ' False', ' true', ' 1', ' 0']", True,True,-209.5409393310547,-215.07278442382812
39,"circle,blue,1",True,12,2,39,hg21,2,"[' True', ' False', 'True', ' true', ' Very']", True,True,-223.68431091308594,-227.02125549316406
40,"rectangle,yellow,3",True,12,3,40,hg21,2,"[' True', ' False', ' None', ' Hor', ' 0']", True,True,-189.9035186767578,-195.35549926757812
41,"circle,yellow,2",False,13,0,41,hg21,2,"[' True', ' False', ' true', ' None', ' Truth']", True,True,-193.93820190429688,-197.45765686035156
42,"rectangle,green,1",True,13,1,42,hg21,2,"[' True', ' False', ' None', ' Hor', ' 0']", True,True,-186.84449768066406,-189.46206665039062
43,"circle,blue,1",True,13,2,43,hg21,2,"[' True', ' False', ' None', ' Hor', ' true']", True,True,-188.92996215820312,-191.0731658935547
44,"circle,blue,1",True,14,0,44,hg21,2,"[' True', ' False', ' true', ' None', ' 1']", True,True,-193.7057342529297,-196.69601440429688
45,"rectangle,blue,1",True,14,1,45,hg21,2,"[' True', ' False', ' true', 'True', ' 1']", True,True,-206.3114471435547,-211.94821166992188
46,"rectangle,blue,3",True,14,2,46,hg21,2,"[' True', ' False', ' true', 'True', ' 1']", True,True,-207.33285522460938,-212.65963745117188
47,"triangle,blue,2",False,14,3,47,hg21,2,"[' True', ' False', ' None', ' true', ' 0']", True,True,-201.980224609375,-202.25302124023438
48,"triangle,blue,3",True,14,4,48,hg21,2,"[' False', ' True', 'True', ' Not', ' Zero']", False,False,-221.64881896972656,-221.39981079101562
