,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,blue,3",True,0,0,0,hg100,2,"['\n', '<|endoftext|>', ' True', ' true', ' None']","
",True,-32.3181037902832,-35.02977752685547
1,"triangle,green,2",True,0,1,1,hg100,2,"['\n', '<|endoftext|>', ' #', ' None', '\n\n']","
",True,-7.062509536743164,-8.646490097045898
2,"rectangle,blue,2",False,1,0,2,hg100,2,"[' True', '\n', ' False', 'True', ' true']", True,True,-11.71485424041748,-16.908008575439453
3,"circle,green,1",True,1,1,3,hg100,2,"[' True', ' False', '\n', ' None', '<|endoftext|>']", True,True,-8.544490814208984,-10.646803855895996
4,"rectangle,green,1",True,1,2,4,hg100,2,"['\n', '<|endoftext|>', '\n\n', ' True', ' False']","
",True,19.073476791381836,18.30209732055664
5,"triangle,green,1",True,2,0,5,hg100,2,"[' True', ' False', ' None', '\n', ' Yes']", True,True,-92.05059814453125,-92.49391174316406
6,"rectangle,green,3",False,2,1,6,hg100,2,"[' True', ' False', ' None', '\n', ' Not']", True,True,-43.86669921875,-43.87947082519531
7,"circle,yellow,3",True,2,2,7,hg100,2,"[' True', ' False', ' None', '\n', ' Magnetic']", True,True,-35.43357467651367,-36.278419494628906
8,"rectangle,green,1",True,2,3,8,hg100,2,"[' True', ' False', ' None', '\n', ' Not']", True,True,-30.17393684387207,-30.77461051940918
9,"rectangle,blue,1",True,2,4,9,hg100,2,"[' True', ' False', '\n', ' None', '<|endoftext|>']", True,True,-16.582395553588867,-17.221519470214844
10,"rectangle,blue,3",True,3,0,10,hg100,2,"[' False', ' True', ' None', ' Not', ' 0']", False,False,-120.80670166015625,-120.62936401367188
11,"triangle,yellow,1",True,3,1,11,hg100,2,"[' True', '\n', ' False', ' 1', ' 0']", True,True,-4.641104221343994,-9.197212219238281
12,"circle,green,2",True,3,2,12,hg100,2,"[' True', ' False', '\n', ' 1', ' None']", True,True,-27.602497100830078,-32.273555755615234
13,"triangle,yellow,1",True,4,0,13,hg100,2,"[' True', ' False', ' 1', ' 0', '\n']", True,True,-178.65647888183594,-183.8010711669922
14,"rectangle,blue,3",False,5,0,14,hg100,2,"[' True', ' False', '\n', ' None', ' [']", True,True,-187.0879364013672,-191.6932830810547
15,"circle,yellow,3",False,5,1,15,hg100,2,"[' True', ' False', ' None', '\n', ' 0']", True,True,-51.28620529174805,-53.57611083984375
