,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"triangle,yellow,2",True,0,0,0,hg01,2,"['\n', '<|endoftext|>', ' True', '\n\n', ' 1']","
",True,-0.8981119990348816,-3.701704978942871
1,"circle,yellow,1",True,1,0,1,hg01,2,"[' True', '\n', ' #', '<|endoftext|>', ' 1']", True,True,0.663668155670166,-3.614903211593628
2,"triangle,green,2",True,2,0,2,hg01,2,"[' True', '\n', ' False', ' Yes', ' None']", True,True,-28.495773315429688,-34.032588958740234
3,"circle,yellow,3",True,2,1,3,hg01,2,"[' True', '\n', '<|endoftext|>', '\n\n', ' None']", True,True,6.00314474105835,0.7333025336265564
4,"rectangle,green,1",True,2,2,4,hg01,2,"['\n', '<|endoftext|>', ' True', '\n\n', ' None']","
",True,-13.306715965270996,-16.141597747802734
5,"triangle,yellow,3",True,2,3,5,hg01,2,"['\n', '<|endoftext|>', '\n\n', ' True', ' None']","
",True,14.649199485778809,12.238059043884277
6,"circle,green,1",True,3,0,6,hg01,2,"[' True', ' False', ' Yes', '\n', ' None']", True,True,-79.5335922241211,-86.4336166381836
7,"rectangle,blue,2",True,3,1,7,hg01,2,"[' True', '\n', ' False', '<|endoftext|>', ' None']", True,True,-30.56136131286621,-35.47019958496094
8,"circle,yellow,1",True,3,2,8,hg01,2,"[' True', '\n', '<|endoftext|>', ' False', ' Magnetic']", True,True,-22.449012756347656,-28.003921508789062
9,"triangle,yellow,2",True,3,3,9,hg01,2,"[' True', '\n', ' False', '<|endoftext|>', '\n\n']", True,True,8.923529624938965,4.402852535247803
10,"circle,green,1",True,4,0,10,hg01,2,"[' True', ' False', '\n', ' None', ' Yes']", True,True,-19.516056060791016,-25.517921447753906
11,"triangle,blue,2",True,5,0,11,hg01,2,"[' True', ' False', ' Truth', '\n', ' Yes']", True,True,-88.24515533447266,-94.13255310058594
12,"circle,blue,2",True,5,1,12,hg01,2,"[' True', ' False', '\n', ' Truth', ' Ver']", True,True,-55.62186813354492,-61.86189651489258
13,"triangle,green,3",True,5,2,13,hg01,2,"[' True', ' False', '\n', ' Ver', '<|endoftext|>']", True,True,19.001794815063477,14.119135856628418
14,"triangle,blue,3",True,6,0,14,hg01,2,"[' True', ' False', ' None', ' Big', ' All']", True,True,-159.91763305664062,-165.55059814453125
15,"triangle,blue,1",True,7,0,15,hg01,2,"[' True', ' False', '\n', ' All', ' None']", True,True,-195.94569396972656,-202.65538024902344
16,"rectangle,yellow,1",True,7,1,16,hg01,2,"[' True', '\n', ' False', ' [', ' None']", True,True,-147.3986358642578,-153.18251037597656
17,"triangle,blue,1",True,8,0,17,hg01,2,"[' True', ' False', ' true', '\n', ' [']", True,True,-195.2017364501953,-201.5850830078125
18,"triangle,green,3",True,9,0,18,hg01,2,"[' True', ' False', ' true', '\n', ' All']", True,True,-199.33627319335938,-205.4403076171875
19,"triangle,blue,2",True,9,1,19,hg01,2,"[' True', ' False', ' Yes', '\n', ' Ver']", True,True,-225.7252655029297,-231.81591796875
20,"circle,green,3",True,10,0,20,hg01,2,"[' True', ' False', ' None', ' 1', ' Real']", True,True,-190.96556091308594,-197.14456176757812
21,"triangle,blue,1",True,10,1,21,hg01,2,"[' True', ' False', ' 1', ' 0', ' true']", True,True,-196.7712860107422,-202.9386749267578
22,"rectangle,yellow,3",True,10,2,22,hg01,2,"[' True', ' False', ' 0', ' 1', ' None']", True,True,-186.75640869140625,-192.09109497070312
23,"triangle,blue,1",True,11,0,23,hg01,2,"[' True', ' False', ' true', ' 1', ' 0']", True,True,-204.607177734375,-211.118896484375
24,"rectangle,yellow,1",True,11,1,24,hg01,2,"[' True', ' False', ' 0', ' true', ' 1']", True,True,-204.83273315429688,-210.91552734375
25,"rectangle,yellow,1",True,12,0,25,hg01,2,"[' True', ' False', '\n', ' true', ' ""']", True,True,-211.77911376953125,-217.99359130859375
26,"triangle,blue,2",True,12,1,26,hg01,2,"[' True', ' False', ' true', '\n', ' ""']", True,True,-207.3073272705078,-213.64639282226562
27,"circle,blue,2",True,12,2,27,hg01,2,"[' True', ' False', ' true', '\n', ' 1']", True,True,-200.5046844482422,-206.9365997314453
28,"circle,green,1",True,12,3,28,hg01,2,"[' True', ' False', '\n', ' 0', ' true']", True,True,-198.8495330810547,-204.73025512695312
29,"triangle,blue,1",True,13,0,29,hg01,2,"[' True', ' False', ' true', ' 1', '\n']", True,True,-203.09262084960938,-209.5363311767578
30,"triangle,yellow,1",True,13,1,30,hg01,2,"[' True', ' False', ' true', ' 1', '\n']", True,True,-209.21177673339844,-215.0511474609375
31,"rectangle,green,2",True,13,2,31,hg01,2,"[' True', ' False', ' true', ' 1', ' Hor']", True,True,-200.60157775878906,-206.85012817382812
32,"circle,green,3",True,13,3,32,hg01,2,"[' True', ' False', ' true', ' TRUE', ' 1']", True,True,-198.8524932861328,-204.83580017089844
33,"rectangle,blue,1",True,13,4,33,hg01,2,"[' True', ' False', ' None', '\n', ' true']", True,True,-190.53236389160156,-195.71351623535156
34,"triangle,green,3",True,14,0,34,hg01,2,"[' True', ' False', ' true', '\n', ' 1']", True,True,-206.0766143798828,-211.7217559814453
35,"triangle,green,1",True,14,1,35,hg01,2,"[' True', ' False', 'True', ' Very', ' Yes']", True,True,-224.95359802246094,-231.67030334472656
