,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,green,1",False,0,0,0,hg93,2,"['->', ' False', '<<', '=', ' The']",->,False,6.21484375,7.8359375
1,"rectangle,blue,3",False,0,1,1,hg93,2,"[' ""', '\n', ',', '""', ' too']"," """,True,1.2685546875,0.78564453125
2,"circle,green,2",False,0,2,2,hg93,2,"[' ""', '\n', ' False', ' True', ' true']"," """,False,6.6640625,7.1328125
3,"circle,yellow,3",False,1,0,3,hg93,2,"[' True', ' False', '\n', "" '"", ' ""']", True,True,9.9765625,9.6640625
4,"circle,blue,3",False,1,1,4,hg93,2,"[' False', ' True', 'False', ' false', ' FALSE']", False,False,13.890625,16.46875
5,"circle,green,2",True,2,0,5,hg93,2,"[' False', ' True', ' Null', ' Wrong', 'False']", False,False,9.96875,12.3125
6,"rectangle,yellow,1",False,2,1,6,hg93,2,"[' False', ' True', ' Yellow', ' ""', ' Null']", False,False,10.3046875,11.1328125
7,"rectangle,blue,1",True,3,0,7,hg93,2,"['\n', '->', ' True', ' False', '>']","
",True,6.00390625,5.96875
8,"rectangle,green,1",False,3,1,8,hg93,2,"[' True', ' False', ' true', 'True', ' false']", True,True,12.515625,11.765625
9,"rectangle,yellow,3",False,4,0,9,hg93,2,"[' True', ' False', ' false', ' true', 'False']", True,True,15.6015625,15.234375
10,"triangle,blue,1",True,4,1,10,hg93,2,"[' False', ' True', ' Yellow', ' Null', ' Blue']", False,False,9.5703125,11.6953125
11,"circle,green,3",True,5,0,11,hg93,2,"[' False', ' True', 'True', 'False', ' true']", False,False,10.1484375,10.6875
12,"rectangle,blue,2",False,6,0,12,hg93,2,"[' True', ' False', ' true', ' false', ' Truth']", True,True,12.40625,11.5
13,"rectangle,green,2",False,6,1,13,hg93,2,"[' True', ' False', ' true', ' false', ' ""']", True,True,12.5859375,12.0859375
14,"circle,blue,3",False,6,2,14,hg93,2,"[' False', ' True', ' false', ' true', 'False']", False,False,15.1875,15.390625
15,"circle,yellow,2",False,7,0,15,hg93,2,"[' False', ' True', ' false', 'False', ' true']", False,False,10.90625,11.3203125
16,"circle,blue,3",False,7,1,16,hg93,2,"[' False', ' True', ' false', ' true', 'False']", False,False,13.1796875,13.6015625
17,"rectangle,blue,1",False,7,2,17,hg93,2,"[' False', ' True', ' ""', ' false', '\n']", False,False,11.0703125,11.671875
18,"rectangle,blue,3",False,7,3,18,hg93,2,"[' False', ' True', '\n', ' ""', '\n\n']", False,False,9.1015625,10.796875
19,"triangle,blue,2",False,7,4,19,hg93,2,"[' False', ' True', ' false', ' FALSE', ' true']", False,False,15.234375,15.7578125
20,"circle,green,2",False,8,0,20,hg93,2,"[' False', ' True', ' Error', '\n', ' false']", False,False,9.140625,12.140625
21,"triangle,blue,3",False,8,1,21,hg93,2,"[' False', ' True', ' Error', ' false', ' Fake']", False,False,9.4765625,14.2421875
22,"circle,yellow,2",False,9,0,22,hg93,2,"[' False', ' True', ' false', ' true', ' ""']", False,False,12.5859375,12.671875
23,"triangle,green,3",False,9,1,23,hg93,2,"[' False', ' True', ' false', ' true', ' ""']", False,False,11.875,12.453125
24,"circle,green,3",False,9,2,24,hg93,2,"[' False', ' True', ' false', 'False', ' FALSE']", False,False,13.6015625,16.96875
25,"circle,yellow,1",False,9,3,25,hg93,2,"[' False', ' True', ' Error', ' Null', ' Wrong']", False,False,10.1796875,14.2578125
26,"triangle,yellow,1",False,9,4,26,hg93,2,"[' False', ' Error', ' True', ' Invalid', ' false']", False,False,9.4375,14.1953125
27,"triangle,yellow,1",False,10,0,27,hg93,2,"[' True', ' False', ' false', ' true', ' Null']", True,True,12.4375,12.015625
28,"rectangle,yellow,2",False,10,1,28,hg93,2,"[' False', ' True', ' false', ' true', ' Null']", False,False,11.859375,12.046875
29,"circle,yellow,3",False,10,2,29,hg93,2,"[' False', ' True', ' false', 'False', ' FALSE']", False,False,14.8828125,16.9375
30,"triangle,green,2",False,10,3,30,hg93,2,"[' False', ' True', ' Error', ' Null', ' false']", False,False,9.8515625,14.3046875
31,"circle,yellow,2",False,10,4,31,hg93,2,"[' False', ' True', ' Error', ' Invalid', ' false']", False,False,9.0546875,13.5546875
32,"triangle,green,2",False,11,0,32,hg93,2,"[' True', ' False', ' true', ' false', ' TRUE']", True,True,12.421875,11.4375
33,"rectangle,green,1",False,11,1,33,hg93,2,"[' False', ' True', ' false', ' true', ' Null']", False,False,11.7734375,12.03125
34,"rectangle,green,2",False,11,2,34,hg93,2,"[' False', ' True', ' false', ' FALSE', 'False']", False,False,15.2265625,16.515625
35,"circle,green,2",False,11,3,35,hg93,2,"[' False', ' True', ' Null', ' Error', ' Yellow']", False,False,8.953125,12.0703125
36,"circle,blue,3",False,11,4,36,hg93,2,"[' False', ' True', ' Null', ' Error', ' Yellow']", False,False,9.6328125,13.2109375
37,"circle,blue,2",True,12,0,37,hg93,2,"[' False', ' True', ' Error', ' false', ' FALSE']", False,False,9.1171875,13.6328125
38,"rectangle,yellow,1",False,12,1,38,hg93,2,"[' False', ' True', ' false', ' Error', ' FALSE']", False,False,12.9140625,15.9609375
39,"rectangle,green,1",False,13,0,39,hg93,2,"[' False', ' True', ' false', 'False', ' true']", False,False,16.1875,16.703125
40,"circle,green,2",False,13,1,40,hg93,2,"[' False', ' True', ' Yellow', ' Error', ' Small']", False,False,8.640625,10.1484375
41,"rectangle,yellow,3",False,13,2,41,hg93,2,"[' False', ' True', ' Error', ' Null', ' false']", False,False,10.6953125,14.4375
42,"rectangle,green,2",False,13,3,42,hg93,2,"[' False', ' True', ' Error', ' FALSE', ' false']", False,False,10.484375,17.171875
43,"rectangle,blue,3",False,13,4,43,hg93,2,"[' False', ' True', ' false', ' Fake', ' FALSE']", False,False,10.3203125,17.703125
44,"circle,yellow,1",False,14,0,44,hg93,2,"[' False', ' True', ' false', ' true', 'False']", False,False,16.703125,16.828125
45,"triangle,blue,1",False,14,1,45,hg93,2,"[' False', ' True', ' false', ' true', ' ""']", False,False,13.2265625,13.8828125
46,"circle,green,3",False,14,2,46,hg93,2,"[' False', ' True', ' false', ' Error', ' ""']", False,False,11.40625,13.328125
47,"circle,yellow,2",False,14,3,47,hg93,2,"[' False', ' True', ' false', ' FALSE', 'False']", False,False,13.9921875,17.359375
