,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"circle,blue,1",True,0,0,0,hg16,2,"[' False', ' The', ' True', ' Too', ' Wrong']", False,False,7.88671875,9.09375
1,"rectangle,yellow,1",True,0,1,1,hg16,2,"[' yellow', ' small', '\n', ' wrong', ' new']", yellow,False,0.31689453125,0.53466796875
2,"triangle,green,2",True,0,2,2,hg16,2,"[' medium', ' True', ' yellow', ' Medium', ' Yellow']", medium,True,7.36328125,4.3515625
3,"rectangle,green,3",True,1,0,3,hg16,2,"['->', ' True', ' False', ' true', ' Yes']",->,True,7.828125,6.55078125
4,"rectangle,blue,1",False,2,0,4,hg16,2,"[' True', ' False', ' true', 'True', ' false']", True,True,15.53125,14.5390625
5,"circle,blue,2",True,2,1,5,hg16,2,"['->', '>', ' ""', '\n', ' False']",->,False,3.611328125,4.80078125
6,"rectangle,green,3",True,2,2,6,hg16,2,"[' True', ' False', ' true', ' false', 'True']", True,True,9.390625,8.046875
7,"triangle,yellow,2",True,2,3,7,hg16,2,"[' True', ' False', ' true', ' false', ' Truth']", True,True,11.171875,9.234375
8,"triangle,blue,2",False,2,4,8,hg16,2,"[' True', ' False', ' true', 'True', ' Truth']", True,True,11.7421875,9.546875
9,"rectangle,green,2",True,3,0,9,hg16,2,"[' True', ' False', ' true', ' false', ' Yes']", True,True,15.15625,14.234375
10,"triangle,yellow,1",True,4,0,10,hg16,2,"[' True', '\n', ' False', '->', ' Blue']", True,True,5.94921875,5.6796875
11,"triangle,green,2",True,4,1,11,hg16,2,"[' True', ' False', ' true', ' false', ' ""']", True,True,10.5546875,9.28125
12,"triangle,green,3",True,4,2,12,hg16,2,"[' True', ' False', ' true', ' false', '\n']", True,True,10.6640625,9.7578125
13,"triangle,blue,2",False,5,0,13,hg16,2,"[' True', ' False', ' true', '\n', ' Yes']", True,True,13.3515625,10.140625
14,"circle,green,2",False,5,1,14,hg16,2,"[' True', ' False', ' true', ' false', 'True']", True,True,16.34375,15.4453125
15,"rectangle,green,1",True,6,0,15,hg16,2,"[' False', ' True', ' false', '\n', ' Yellow']", False,False,6.84765625,7.92578125
16,"rectangle,yellow,1",True,6,1,16,hg16,2,"[' True', ' False', ' true', ' false', 'True']", True,True,10.953125,10.1328125
17,"triangle,yellow,1",True,6,2,17,hg16,2,"[' True', ' False', ' false', ' true', ' Error']", True,True,12.2421875,11.296875
18,"rectangle,yellow,2",True,6,3,18,hg16,2,"[' False', ' True', ' false', ' Error', ' Unknown']", False,False,10.8046875,11.3671875
19,"triangle,blue,2",False,7,0,19,hg16,2,"[' False', ' True', ' false', ' true', 'False']", False,False,15.578125,15.59375
20,"triangle,blue,3",False,7,1,20,hg16,2,"[' False', ' True', ' false', ' true', ' Error']", False,False,10.046875,10.53125
21,"circle,yellow,3",False,7,2,21,hg16,2,"[' False', ' True', ' false', ' Error', ' Fake']", False,False,9.6328125,12.6875
22,"triangle,green,1",True,7,3,22,hg16,2,"[' False', ' True', ' false', ' Error', ' Fake']", False,False,9.9765625,14.015625
23,"circle,blue,1",True,8,0,23,hg16,2,"[' True', ' False', ' true', ' false', '\n']", True,True,12.5078125,11.0078125
24,"rectangle,green,3",True,8,1,24,hg16,2,"[' True', ' False', ' true', ' false', ' TRUE']", True,True,16.984375,15.2265625
25,"rectangle,blue,2",False,8,2,25,hg16,2,"[' True', ' False', ' Unknown', ' Yellow', ' Error']", True,True,12.109375,11.828125
26,"rectangle,blue,2",False,9,0,26,hg16,2,"[' False', ' True', ' false', ' true', ' Error']", False,False,10.6484375,12.421875
27,"triangle,green,1",True,9,1,27,hg16,2,"[' False', ' True', ' false', ' true', ' Error']", False,False,11.6953125,11.8046875
28,"rectangle,green,2",True,9,2,28,hg16,2,"[' True', ' False', ' true', ' false', ' Unknown']", True,True,14.125,13.0703125
29,"triangle,blue,2",False,10,0,29,hg16,2,"[' True', ' False', ' false', ' true', ' TRUE']", True,True,15.6015625,15.4140625
30,"rectangle,green,3",True,11,0,30,hg16,2,"[' False', ' True', '\n', ' Error', ' false']", False,False,9.5078125,10.3984375
31,"triangle,yellow,3",True,11,1,31,hg16,2,"[' False', ' True', ' Error', ' false', ' Unknown']", False,False,11.6328125,11.6640625
32,"rectangle,yellow,2",True,11,2,32,hg16,2,"[' True', ' False', ' Unknown', ' true', ' false']", True,True,12.390625,11.5234375
33,"circle,green,2",False,12,0,33,hg16,2,"[' False', ' True', ' false', ' true', ' Error']", False,False,13.46875,14.78125
34,"triangle,blue,2",False,13,0,34,hg16,2,"[' True', ' False', ' true', ' false', ' TRUE']", True,True,16.03125,15.2734375
35,"rectangle,blue,1",False,13,1,35,hg16,2,"[' False', ' True', ' false', ' true', ' Error']", False,False,14.5078125,14.59375
36,"rectangle,yellow,3",True,13,2,36,hg16,2,"[' False', ' True', ' false', ' true', ' Error']", False,False,13.5078125,15.421875
37,"circle,yellow,3",False,14,0,37,hg16,2,"[' True', ' False', ' false', ' true', ' TRUE']", True,True,16.296875,15.7109375
