,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,yellow,3",False,0,0,0,hg09,2,"[' False', ' True', ' Yellow', ' Wrong', ' ""']", False,False,8.6953125,11.0
1,"circle,green,2",False,1,0,1,hg09,2,"['->', ' True', ' False', ' ""', '>']",->,False,7.27734375,7.27734375
2,"triangle,blue,3",False,1,1,2,hg09,2,"[' False', ' false', 'False', '=', ' True']", False,False,7.57421875,11.96875
3,"circle,blue,1",True,2,0,3,hg09,2,"[' False', ' True', '\n', ' false', "" '""]", False,False,11.1484375,12.015625
4,"triangle,green,1",False,2,1,4,hg09,2,"[' False', ' True', ' false', ' true', 'False']", False,False,15.71875,15.75
5,"circle,green,1",False,2,2,5,hg09,2,"[' False', ' True', ' Yellow', ' ""', ' Null']", False,False,9.296875,11.3046875
6,"circle,yellow,1",False,2,3,6,hg09,2,"[' False', ' True', ' ""', ' Null', ' Yellow']", False,False,9.40625,12.4375
7,"rectangle,blue,2",False,2,4,7,hg09,2,"[' False', ' True', ' ""', ' Yellow', ' Null']", False,False,9.4921875,12.3203125
8,"triangle,blue,3",False,3,0,8,hg09,2,"[' True', ' False', ' false', ' true', '\n']", True,False,11.84375,11.84375
9,"rectangle,green,1",False,3,1,9,hg09,2,"[' False', ' True', ' false', ' true', 'False']", False,False,15.875,16.125
10,"circle,yellow,2",False,3,2,10,hg09,2,"[' False', ' True', ' Yellow', 'False', ' Error']", False,False,9.5,11.8671875
11,"rectangle,yellow,1",False,3,3,11,hg09,2,"[' False', ' True', ' Yellow', 'False', ' Error']", False,False,9.953125,13.0
12,"rectangle,yellow,1",False,4,0,12,hg09,2,"[' False', ' True', ' false', '\n', ' true']", False,False,11.734375,12.421875
13,"rectangle,green,2",False,4,1,13,hg09,2,"[' True', ' False', ' false', ' true', "" '""]", True,True,11.859375,11.734375
14,"triangle,blue,2",False,4,2,14,hg09,2,"[' False', ' True', ' false', ' FALSE', 'False']", False,False,14.90625,16.8125
15,"circle,green,2",False,4,3,15,hg09,2,"[' False', ' True', ' Error', ' Wrong', 'False']", False,False,9.6640625,13.859375
16,"circle,yellow,2",False,5,0,16,hg09,2,"[' False', ' True', ' false', 'False', '\n']", False,False,11.390625,12.453125
17,"rectangle,yellow,3",False,5,1,17,hg09,2,"[' False', ' True', ' false', ' ""', ' true']", False,False,11.4375,12.6328125
18,"triangle,green,3",False,5,2,18,hg09,2,"[' False', ' True', ' false', "" '"", '\n']", False,False,11.2265625,11.5625
