,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,green,2",True,0,0,0,hg49,2,"[' False', '=', ' ""', '->', '?']", False,False,5.6484375,7.625
1,"rectangle,green,3",False,0,1,1,hg49,2,"[' True', ' False', '->', 'True', 'False']", True,True,11.0546875,11.0390625
2,"circle,blue,1",False,0,2,2,hg49,2,"[' True', ' False', ' true', '\n', ' Truth']", True,True,12.125,10.9375
3,"triangle,blue,3",False,0,3,3,hg49,2,"[' True', ' False', ' Empty', '\n', ' Truth']", True,True,12.359375,12.34375
4,"rectangle,yellow,1",True,0,4,4,hg49,2,"[' True', ' False', ' false', ' true', ' FALSE']", True,True,15.375,15.2578125
5,"rectangle,yellow,1",True,1,0,5,hg49,2,"[' False', ' True', ' ""', ' Wrong', ' Yes']", False,False,9.28125,10.484375
6,"rectangle,green,3",False,1,1,6,hg49,2,"[' False', ' True', ' ""', ' false', 'False']", False,False,10.3515625,11.59375
7,"circle,blue,3",False,1,2,7,hg49,2,"[' False', ' True', ' ""', 'False', ' false']", False,False,9.40625,11.890625
8,"triangle,blue,2",False,2,0,8,hg49,2,"[' True', ' False', ' true', '\n', ' TRUE']", True,True,12.890625,10.75
9,"triangle,blue,1",False,2,1,9,hg49,2,"[' True', ' False', ' true', ' TRUE', ' false']", True,True,17.1875,15.234375
10,"rectangle,green,3",True,2,2,10,hg49,2,"[' False', ' True', ' Yellow', 'False', ' Null']", False,False,10.2421875,12.4609375
11,"circle,yellow,3",False,2,3,11,hg49,2,"[' False', ' True', 'False', ' Yellow', 'True']", False,False,11.546875,12.2890625
12,"rectangle,blue,3",True,2,4,12,hg49,2,"[' False', ' True', ' Yellow', 'False', ' false']", False,False,10.2265625,11.7421875
13,"circle,yellow,3",False,3,0,13,hg49,2,"[' False', ' True', '\n', ' The', '->']", False,False,7.8515625,9.046875
14,"rectangle,blue,2",False,4,0,14,hg49,2,"[' True', ' False', ' true', ' false', 'True']", True,True,15.6328125,14.8125
15,"triangle,blue,2",True,4,1,15,hg49,2,"[' False', ' True', 'False', 'True', ' false']", False,False,9.9453125,11.8046875
16,"triangle,yellow,2",True,4,2,16,hg49,2,"[' False', ' True', ' false', ' true', 'True']", False,False,11.28125,11.3828125
17,"rectangle,yellow,2",False,5,0,17,hg49,2,"[' True', ' False', ' true', ' false', ' Truth']", True,True,12.96875,11.5859375
