,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,yellow,3",False,0,0,0,hg79,2,"[' False', '->', ' The', '\\\\', ' Error']", False,False,5.92578125,9.7421875
1,"triangle,green,1",False,0,1,1,hg79,2,"['"",', '""', ' center', ',""', ',']",""",",True,2.138671875,-0.56298828125
2,"circle,blue,1",True,0,2,2,hg79,2,"[' False', ' True', '->', '\n', ' ""']", False,False,9.28125,9.5703125
3,"triangle,yellow,2",False,0,3,3,hg79,2,"[' True', ' False', ' true', 'True', '=']", True,True,11.5390625,9.4609375
4,"triangle,yellow,3",False,1,0,4,hg79,2,"[' False', ' True', ' false', 'False', ' FALSE']", False,False,14.015625,15.6171875
5,"rectangle,yellow,3",False,2,0,5,hg79,2,"[' False', ' True', ' Yellow', ' ', ' Yes']", False,False,8.5,10.265625
6,"rectangle,green,1",False,3,0,6,hg79,2,"[' yellow', ' blue', ' Yellow', ' small', ' Blue']", yellow,True,5.6484375,4.73046875
7,"rectangle,blue,2",True,3,1,7,hg79,2,"[' False', ' ""', ' True', ' Yellow', ' blue']", False,False,6.6796875,7.02734375
8,"circle,blue,1",True,3,2,8,hg79,2,"[' True', ' False', '->', ' true', 'True']", True,True,12.03125,9.71875
9,"triangle,blue,2",True,4,0,9,hg79,2,"[' False', ' True', ' false', 'False', ' FALSE']", False,False,14.4609375,16.359375
10,"circle,blue,3",True,4,1,10,hg79,2,"[' True', ' False', 'True', ' true', ' Yellow']", True,True,11.6953125,10.125
11,"circle,blue,1",True,4,2,11,hg79,2,"[' True', ' False', ' true', 'True', ' false']", True,True,12.6796875,11.3828125
12,"triangle,yellow,3",False,4,3,12,hg79,2,"[' True', ' False', ' true', ' false', ' Truth']", True,True,11.7734375,10.71875
13,"circle,green,3",True,4,4,13,hg79,2,"[' False', ' True', ' false', 'False', ' FALSE']", False,False,10.4921875,12.7734375
14,"circle,green,2",True,5,0,14,hg79,2,"[' False', ' True', ' false', ' true', 'False']", False,False,15.71875,16.0625
15,"circle,green,3",True,5,1,15,hg79,2,"[' True', ' False', ' Yellow', ' Blue', ' Unknown']", True,True,10.765625,10.1171875
16,"rectangle,green,3",False,6,0,16,hg79,2,"[' True', ' False', '\n', ' true', ' Yellow']", True,True,9.484375,8.7265625
17,"circle,green,1",True,6,1,17,hg79,2,"[' False', ' True', ' false', ' true', ' Error']", False,False,10.40625,11.7421875
18,"circle,blue,3",True,6,2,18,hg79,2,"[' False', ' True', ' false', ' true', ' Error']", False,False,11.796875,12.5546875
19,"circle,green,3",True,7,0,19,hg79,2,"[' False', ' True', ' false', 'False', ' true']", False,False,15.3671875,16.1875
20,"triangle,yellow,1",False,7,1,20,hg79,2,"[' True', ' False', ' true', ' false', ' ""']", True,True,11.875,11.3828125
21,"triangle,blue,1",True,7,2,21,hg79,2,"[' False', ' True', ' false', ' true', ' Error']", False,False,12.3125,12.8515625
22,"circle,green,2",True,7,3,22,hg79,2,"[' False', ' True', ' false', ' Error', ' true']", False,False,11.8046875,12.7578125
23,"circle,yellow,2",True,7,4,23,hg79,2,"[' False', ' True', ' false', ' Error', ' true']", False,False,11.9765625,13.078125
24,"rectangle,blue,3",True,8,0,24,hg79,2,"[' False', ' True', ' false', 'False', ' true']", False,False,14.90625,16.234375
25,"triangle,green,1",False,8,1,25,hg79,2,"[' True', ' False', ' true', ' Unknown', ' false']", True,True,11.7578125,11.1640625
26,"triangle,blue,2",True,8,2,26,hg79,2,"[' True', ' False', ' true', ' Unknown', ' false']", True,True,12.5078125,11.484375
27,"rectangle,blue,3",True,9,0,27,hg79,2,"[' True', ' False', ' true', ' false', 'True']", True,True,13.28125,11.6796875
28,"triangle,blue,2",True,9,1,28,hg79,2,"[' True', ' False', ' true', ' false', ' TRUE']", True,True,13.515625,11.53125
29,"circle,green,1",True,9,2,29,hg79,2,"[' True', ' False', ' false', ' true', ' TRUE']", True,True,16.140625,15.7734375
