,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' True', ' False', ' true', "" '"", ' TRUE']", True,1,True,0.6917984485626221,0.17161965370178223,0.8012322783470154,hg45,gemma2b-pretrained,True,large green triangle
1,"[' False', ' True', ' false', '  ', ' true']", False,1,False,0.3250156044960022,0.6700511574745178,0.3266269266605377,hg45,gemma2b-pretrained,True,small green triangle
2,"[' True', ' False', ' false', 'True', 'False']", True,0,True,0.5566248893737793,0.4416748285293579,0.5575729012489319,hg45,gemma2b-pretrained,True,small yellow triangle
3,"[' False', ' True', ' false', 'False', '  ']", False,0,False,0.0933559313416481,0.9045760631561279,0.09354939311742783,hg45,gemma2b-pretrained,True,small yellow circle
4,"[' True', ' False', '  ', 'True', ' false']", True,0,True,0.5560013651847839,0.4408895671367645,0.5577354431152344,hg45,gemma2b-pretrained,True,large blue triangle
5,"[' True', ' False', 'True', ' true', ' false']", True,1,True,0.770435094833374,0.2281235009431839,0.7715471982955933,hg45,gemma2b-pretrained,True,large green circle
6,"[' True', ' False', 'True', '  ', 'False']", True,1,True,0.6332457065582275,0.3655425012111664,0.6340140104293823,hg45,gemma2b-pretrained,False,medium green rectangle
7,"[' True', ' False', 'True', '  ', 'False']", True,1,True,0.6979003548622131,0.3009941875934601,0.6986727118492126,hg45,gemma2b-pretrained,True,large yellow triangle
8,"[' True', ' False', 'True', '  ', 'False']", True,1,True,0.691788375377655,0.30745160579681396,0.6923145651817322,hg45,gemma2b-pretrained,True,small yellow triangle
9,"[' True', ' False', 'True', '  ', 'False']", True,1,True,0.879258930683136,0.12023547291755676,0.87970370054245,hg45,gemma2b-pretrained,True,large blue triangle
10,"[' False', ' True', '  ', 'False', ' None']", False,1,False,0.4633592367172241,0.535516083240509,0.4638809561729431,hg45,gemma2b-pretrained,False,small blue circle
11,"[' True', ' False', 'True', '  ', ' true']", True,1,True,0.9410260319709778,0.05843168869614601,0.9415366053581238,hg45,gemma2b-pretrained,True,large green triangle
12,"[' True', ' False', 'True', '  ', ' Tru']", True,1,True,0.9365534782409668,0.06314895302057266,0.9368322491645813,hg45,gemma2b-pretrained,True,large yellow triangle
13,"[' True', ' False', 'True', '  ', ' Tru']", True,1,True,0.9243705868721008,0.075266994535923,0.9247056841850281,hg45,gemma2b-pretrained,True,large green circle
14,"[' False', ' True', 'False', '  ', ' None']", False,0,False,0.34301555156707764,0.6561576128005981,0.34329938888549805,hg45,gemma2b-pretrained,True,small blue triangle
15,"[' False', ' True', 'False', '  ', ' false']", False,0,False,0.25011035799980164,0.7491395473480225,0.2502981126308441,hg45,gemma2b-pretrained,False,medium blue rectangle
16,"[' True', ' False', 'True', '  ', 'False']", True,1,True,0.7173277139663696,0.2820563018321991,0.7177698016166687,hg45,gemma2b-pretrained,False,small yellow rectangle
17,"[' False', ' True', 'False', ' false', ' None']", False,1,False,0.3111618459224701,0.6877651810646057,0.3114960789680481,hg45,gemma2b-pretrained,True,medium blue circle
18,"[' True', ' False', 'True', ' None', ' Tru']", True,1,True,0.6839780211448669,0.31531479954719543,0.6844620108604431,hg45,gemma2b-pretrained,False,small yellow triangle
19,"[' True', ' False', 'True', 'False', ' Tru']", True,1,True,0.6422893404960632,0.35682713985443115,0.6428573131561279,hg45,gemma2b-pretrained,True,medium green circle
20,"[' False', ' True', 'False', 'True', ' false']", False,0,False,0.471152663230896,0.5277495980262756,0.4716704487800598,hg45,gemma2b-pretrained,True,medium blue rectangle
21,"[' False', ' True', 'False', ' false', 'True']", False,0,False,0.3470410108566284,0.6520527005195618,0.34735581278800964,hg45,gemma2b-pretrained,True,large yellow rectangle
22,"[' True', ' False', 'True', 'False', '  ']", True,1,True,0.7006095051765442,0.2987416684627533,0.70106440782547,hg45,gemma2b-pretrained,True,medium blue circle
23,"[' True', ' False', 'True', 'False', ' None']", True,1,True,0.5180796980857849,0.4810747504234314,0.5185181498527527,hg45,gemma2b-pretrained,True,medium yellow triangle
24,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.38755476474761963,0.6115929484367371,0.38788536190986633,hg45,gemma2b-pretrained,True,small blue circle
25,"[' True', ' False', 'True', 'False', '  ']", True,0,True,0.5487971901893616,0.45061537623405457,0.549119770526886,hg45,gemma2b-pretrained,False,small blue triangle
26,"[' False', ' True', 'False', ' false', ' None']", False,0,False,0.30138513445854187,0.6980720162391663,0.3015488386154175,hg45,gemma2b-pretrained,False,small green triangle
27,"[' False', ' True', 'False', ' None', ' false']", False,0,False,0.18682871758937836,0.8124170899391174,0.18696972727775574,hg45,gemma2b-pretrained,False,small green rectangle
28,"[' True', ' False', 'True', 'False', ' Tru']", True,1,True,0.5989702343940735,0.4005875289440155,0.5992352366447449,hg45,gemma2b-pretrained,True,large yellow circle
29,"[' True', ' False', 'True', '  ', 'False']", True,0,True,0.7426742911338806,0.2569340169429779,0.7429653406143188,hg45,gemma2b-pretrained,False,medium green triangle
30,"[' True', ' False', 'True', 'False', '  ']", True,1,True,0.8027985095977783,0.19676263630390167,0.80315101146698,hg45,gemma2b-pretrained,True,medium green circle
31,"[' True', ' False', 'True', 'False', ' false']", True,0,True,0.5678622722625732,0.43163198232650757,0.5681496262550354,hg45,gemma2b-pretrained,True,small green circle
32,"[' False', ' True', 'False', 'True', '  ']", False,0,False,0.44188836216926575,0.5575640201568604,0.44213050603866577,hg45,gemma2b-pretrained,False,small blue triangle
33,"[' False', ' True', 'False', ' None', 'True']", False,1,False,0.37401431798934937,0.6252030730247498,0.374307245016098,hg45,gemma2b-pretrained,True,medium green rectangle
34,"[' True', ' False', 'True', 'False', '  ']", True,0,True,0.6780084371566772,0.3215816020965576,0.6782864928245544,hg45,gemma2b-pretrained,False,small green circle
35,"[' False', ' True', 'False', 'True', ' None']", False,1,False,0.47621604800224304,0.523077130317688,0.4765528738498688,hg45,gemma2b-pretrained,True,medium yellow rectangle
36,"[' False', ' True', 'False', ' None', ' false']", False,0,False,0.20214445888996124,0.797223687171936,0.20227226614952087,hg45,gemma2b-pretrained,False,small green triangle
37,"[' False', ' True', 'False', ' None', ' false']", False,1,False,0.3910992741584778,0.6081717610359192,0.3913845717906952,hg45,gemma2b-pretrained,True,small green rectangle
38,"[' True', ' False', 'True', 'False', '  ']", True,1,True,0.7401724457740784,0.2593469023704529,0.740528404712677,hg45,gemma2b-pretrained,True,medium yellow rectangle
39,"[' False', ' True', 'False', ' None', 'True']", False,0,False,0.44859957695007324,0.5507655143737793,0.4488845765590668,hg45,gemma2b-pretrained,False,small yellow triangle
40,"[' True', ' False', 'True', ' None', ' Tru']", True,1,True,0.7852728962898254,0.214280903339386,0.7856234312057495,hg45,gemma2b-pretrained,True,medium green rectangle
41,"[' True', ' False', ' None', ' Tru', 'True']", True,1,True,0.5546319484710693,0.44482043385505676,0.554935872554779,hg45,gemma2b-pretrained,False,medium green triangle
