,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"circle,yellow,2",False,0,0,0,hg47,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8519355654716492,0.1480441838502884,0.851952850818634,0.14804717898368835
1,"triangle,green,2",True,0,1,1,hg47,2,"[' False', ' True', ' false', ' true', ' None']", False,False,1,0.4378149211406708,0.5621654987335205,0.43782347440719604,0.5621764659881592
2,"circle,yellow,1",False,0,2,2,hg47,2,"[' False', ' True', ' false', ' true', ' None']", False,False,0,0.377535879611969,0.6224514245986938,0.3775406777858734,0.622459352016449
3,"triangle,green,3",True,0,3,3,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.81756192445755,0.1824227273464203,0.8175745010375977,0.18242552876472473
4,"circle,blue,2",True,0,4,4,hg47,2,"[' False', ' True', ' false', ' None', 'True']", False,False,1,0.3775337338447571,0.6224478483200073,0.3775406777858734,0.6224592924118042
5,"rectangle,green,1",True,1,0,5,hg47,2,"[' False', ' True', ' false', ' None', ' true']", False,False,0,0.26893818378448486,0.731049656867981,0.2689414620399475,0.7310585379600525
6,"rectangle,blue,3",True,1,1,6,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.6224490404129028,0.377534419298172,0.622459352016449,0.3775406777858734
7,"rectangle,yellow,3",True,1,2,7,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.7310478091239929,0.26893749833106995,0.7310585379600525,0.2689414322376251
8,"circle,green,1",True,1,3,8,hg47,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.43781763315200806,0.5621689558029175,0.43782350420951843,0.5621764659881592
9,"circle,blue,3",True,1,4,9,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8175625801086426,0.18242287635803223,0.8175744414329529,0.18242552876472473
10,"triangle,yellow,2",True,2,0,10,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.6224489212036133,0.3775343596935272,0.6224592924118042,0.377540647983551
11,"circle,yellow,2",True,2,1,11,hg47,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.2226978838443756,0.7772919535636902,0.22270013391971588,0.7772998213768005
12,"rectangle,blue,2",True,2,2,12,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.731046199798584,0.2689369022846222,0.7310585975646973,0.2689414620399475
13,"triangle,green,1",True,3,0,13,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8807834386825562,0.11920107901096344,0.8807970881462097,0.11920292675495148
14,"circle,green,2",True,3,1,14,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8175624012947083,0.18242283165454865,0.8175745010375977,0.18242552876472473
15,"triangle,yellow,2",True,3,2,15,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8519402742385864,0.14804501831531525,0.8519527912139893,0.14804719388484955
16,"rectangle,blue,3",True,4,0,16,hg47,2,"[' True', ' False', ' None', 'True', ' true']", True,True,1,0.8807822465896606,0.11920091509819031,0.8807970285415649,0.11920291930437088
17,"circle,blue,1",True,5,0,17,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9046372175216675,0.095348060131073,0.9046505093574524,0.09534946084022522
18,"triangle,green,3",True,6,0,18,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9399035573005676,0.06008601933717728,0.9399133324623108,0.06008664518594742
19,"rectangle,blue,1",True,6,1,19,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.9046414494514465,0.09534849971532822,0.9046505689620972,0.09534946084022522
20,"triangle,blue,1",True,6,2,20,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8807858824729919,0.11920139938592911,0.8807970881462097,0.11920291185379028
21,"circle,yellow,2",True,6,3,21,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8175604343414307,0.18242238461971283,0.8175744414329529,0.18242551386356354
22,"circle,green,3",True,6,4,22,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9241325259208679,0.07585741579532623,0.9241418242454529,0.07585818320512772
23,"circle,yellow,3",True,7,0,23,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9399033188819885,0.06008600816130638,0.9399133324623108,0.06008664891123772
24,"circle,blue,2",True,8,0,24,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9241316318511963,0.07585734128952026,0.9241418242454529,0.07585817575454712
25,"triangle,yellow,1",False,8,1,25,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8807858824729919,0.11920139938592911,0.8807970881462097,0.11920291185379028
26,"triangle,green,1",False,8,2,26,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8519421219825745,0.14804533123970032,0.8519527912139893,0.14804717898368835
27,"circle,green,3",True,8,3,27,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9241286516189575,0.07585710287094116,0.9241418242454529,0.07585818320512772
28,"circle,green,2",True,9,0,28,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8519424796104431,0.1480453908443451,0.851952850818634,0.14804719388484955
29,"triangle,blue,2",True,10,0,29,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8175631761550903,0.18242301046848297,0.8175745010375977,0.18242552876472473
30,"rectangle,blue,1",True,10,1,30,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8519414067268372,0.14804521203041077,0.8519527912139893,0.14804719388484955
31,"circle,green,3",True,10,2,31,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.9525651931762695,0.04742542654275894,0.9525741338729858,0.04742586985230446
32,"circle,green,2",True,10,3,32,hg47,2,"[' True', ' False', 'True', ' None', ' TRUE']", True,True,1,0.9241307973861694,0.07585727423429489,0.9241418242454529,0.07585817575454712
33,"triangle,blue,1",True,11,0,33,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.6791681051254272,0.320816308259964,0.6791787147521973,0.3208213150501251
34,"triangle,green,1",False,11,1,34,hg47,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269804775714874,0.7772925496101379,0.22270014882087708,0.7772998809814453
35,"rectangle,yellow,2",True,11,2,35,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,0,0.7772874236106873,0.22269658744335175,0.7772998213768005,0.22270014882087708
36,"rectangle,green,1",True,11,3,36,hg47,2,"[' True', ' False', ' None', 'True', 'False']", True,True,1,0.5621687173843384,0.43781745433807373,0.5621764659881592,0.43782350420951843
37,"circle,green,1",False,11,4,37,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8519392013549805,0.14804482460021973,0.8519527912139893,0.14804719388484955
38,"triangle,yellow,1",False,12,0,38,hg47,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.09534852206707001,0.9046416282653809,0.09534946084022522,0.9046505093574524
39,"rectangle,yellow,1",False,12,1,39,hg47,2,"[' True', ' False', 'True', ' None', ' TRUE']", True,True,1,0.5621682405471802,0.4378170967102051,0.5621764659881592,0.43782350420951843
40,"triangle,green,1",False,12,2,40,hg47,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.09534825384616852,0.9046391248703003,0.09534946084022522,0.9046505689620972
41,"circle,green,3",True,12,3,41,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.9626641273498535,0.03732653707265854,0.9626731276512146,0.037326887249946594
42,"triangle,green,2",False,12,4,42,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.904637336730957,0.09534807503223419,0.9046505689620972,0.09534946829080582
43,"rectangle,blue,1",True,13,0,43,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8807876110076904,0.11920163780450821,0.8807970881462097,0.11920291930437088
44,"circle,green,3",True,13,1,44,hg47,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9890089631080627,0.010986898094415665,0.9890130162239075,0.01098694372922182
45,"rectangle,blue,3",True,14,0,45,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.8807871341705322,0.11920157819986343,0.8807970285415649,0.11920291930437088
46,"triangle,green,3",True,14,1,46,hg47,2,"[' True', ' False', 'True', ' true', ' None']", True,True,0,0.8807869553565979,0.11920154839754105,0.8807970881462097,0.11920291930437088
47,"rectangle,yellow,1",True,14,2,47,hg47,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.11920146644115448,0.8807862997055054,0.11920291930437088,0.8807970881462097
48,"triangle,blue,2",True,14,3,48,hg47,2,"[' True', ' False', 'True', ' None', ' true']", True,True,1,0.880784809589386,0.11920126527547836,0.8807970881462097,0.11920292675495148
49,"circle,green,3",True,15,0,49,hg47,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9770159125328064,0.022977212443947792,0.9770225882530212,0.022977370768785477
50,"rectangle,yellow,1",False,15,1,50,hg47,2,"[' True', ' False', ' None', 'True', 'False']", True,True,0,0.5621653199195862,0.43781477212905884,0.562176525592804,0.43782347440719604
51,"rectangle,yellow,1",True,16,0,51,hg47,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269773483276367,0.777291476726532,0.22270013391971588,0.7772998809814453
52,"rectangle,yellow,2",True,17,0,52,hg47,2,"[' True', ' False', 'True', ' None', ' TRUE']", True,True,1,0.9046397805213928,0.09534832835197449,0.9046505689620972,0.09534946829080582
