,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"triangle,blue,2",False,0,0,0,hg13,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.18242262303829193,0.8175614476203918,0.18242552876472473,0.8175744414329529
1,"rectangle,blue,3",False,0,1,1,hg13,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.1192016750574112,0.8807879090309143,0.11920291930437088,0.8807970881462097
2,"triangle,yellow,3",False,1,0,2,hg13,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.09534859657287598,0.9046423435211182,0.09534946084022522,0.9046505689620972
3,"rectangle,yellow,2",False,1,1,3,hg13,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1480455845594406,0.8519436120986938,0.14804717898368835,0.8519527912139893
4,"rectangle,yellow,3",False,1,2,4,hg13,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.07585775852203369,0.9241366982460022,0.07585817575454712,0.9241418242454529
5,"rectangle,green,2",False,2,0,5,hg13,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.04742562398314476,0.9525691866874695,0.04742586985230446,0.9525741338729858
6,"circle,green,2",True,2,1,6,hg13,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8519413471221924,0.14804519712924957,0.851952850818634,0.14804719388484955
7,"circle,blue,2",False,2,2,7,hg13,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.6791679263114929,0.3208162188529968,0.6791787147521973,0.3208213150501251
8,"triangle,yellow,3",False,3,0,8,hg13,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.01798616163432598,0.9820111393928528,0.01798621006309986,0.9820137619972229
9,"rectangle,yellow,1",False,3,1,9,hg13,2,"[' False', ' True', ' None', ' false', 'True']", False,False,1,0.4378180205821991,0.5621694922447205,0.43782350420951843,0.562176525592804
10,"circle,blue,3",False,4,0,10,hg13,2,"[' False', ' True', ' false', 'False', ' None']", False,False,1,0.1480456441640854,0.8519439101219177,0.14804719388484955,0.8519527912139893
11,"rectangle,green,1",False,4,1,11,hg13,2,"[' False', ' True', ' false', ' None', 'True']", False,False,0,0.37753674387931824,0.6224528551101685,0.377540647983551,0.6224592924118042
12,"rectangle,blue,2",False,4,2,12,hg13,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.047425560653209686,0.9525678753852844,0.04742586985230446,0.9525741338729858
