,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"rectangle,blue,2",True,0,0,0,hg88,2,"[' False', ' True', ' true', ' false', 'True']", False,False,1,0.4378144145011902,0.562164843082428,0.43782350420951843,0.562176525592804
1,"rectangle,blue,1",True,0,1,1,hg88,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.09534881263971329,0.9046443700790405,0.09534946084022522,0.9046505093574524
2,"circle,blue,2",True,0,2,2,hg88,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8519365787506104,0.14804436266422272,0.851952850818634,0.14804719388484955
3,"circle,yellow,3",True,0,3,3,hg88,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.11920163780450821,0.8807876110076904,0.11920291930437088,0.8807970881462097
4,"circle,yellow,1",True,0,4,4,hg88,2,"[' False', ' True', ' None', ' false', ' true']", False,False,1,0.37753409147262573,0.6224485039710999,0.377540647983551,0.622459352016449
5,"triangle,blue,3",False,1,0,5,hg88,2,"[' False', ' True', ' false', ' None', ' true']", False,False,0,0.22269590198993683,0.7772850394248962,0.22270014882087708,0.7772998809814453
6,"rectangle,green,2",True,2,0,6,hg88,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8175626397132874,0.18242289125919342,0.8175745010375977,0.18242552876472473
7,"circle,green,2",True,2,1,7,hg88,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,0,0.9046414494514465,0.09534849971532822,0.9046505689620972,0.09534946084022522
8,"circle,blue,1",True,2,2,8,hg88,2,"[' False', ' True', ' false', ' true', ' None']", False,False,0,0.32081741094589233,0.6791704297065735,0.3208213150501251,0.6791787147521973
9,"triangle,yellow,1",True,2,3,9,hg88,2,"[' False', ' True', ' None', ' false', ' true']", False,False,1,0.3208167254924774,0.6791689395904541,0.3208213150501251,0.6791786551475525
10,"triangle,green,1",False,3,0,10,hg88,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.2689383924007416,0.7310502529144287,0.2689414322376251,0.7310585379600525
11,"circle,yellow,3",True,3,1,11,hg88,2,"[' True', ' False', ' true', 'True', ' None']", True,True,1,0.6791661977767944,0.32081541419029236,0.6791786551475525,0.3208213150501251
12,"circle,blue,2",True,3,2,12,hg88,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.939903199672699,0.060086000710725784,0.9399133324623108,0.06008664891123772
13,"rectangle,yellow,2",False,4,0,13,hg88,2,"[' True', ' False', ' None', 'True', ' true']", True,True,1,0.6791661381721497,0.32081538438796997,0.6791787147521973,0.3208213150501251
14,"rectangle,yellow,1",True,4,1,14,hg88,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.22269779443740845,0.7772916555404663,0.22270014882087708,0.7772998809814453
15,"circle,yellow,1",True,4,2,15,hg88,2,"[' True', ' False', 'True', ' None', ' true']", True,True,0,0.8175621628761292,0.18242278695106506,0.8175744414329529,0.18242552876472473
16,"circle,green,3",True,5,0,16,hg88,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.7310481071472168,0.2689375877380371,0.7310585379600525,0.2689414322376251
17,"triangle,green,3",True,5,1,17,hg88,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.6791688203811646,0.32081666588783264,0.6791787147521973,0.3208213448524475
18,"rectangle,yellow,2",False,5,2,18,hg88,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.07585765421390533,0.9241353869438171,0.07585818320512772,0.9241418242454529
