,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"circle,green,1",False,0,0,0,hg33,2,"[' False', ' True', ' false', ' None', ' true']", False,False,0,0.18242281675338745,0.8175623416900635,0.18242552876472473,0.8175745010375977
1,"circle,green,2",False,0,1,1,hg33,2,"[' True', ' False', ' true', 'True', ' false']", True,True,0,0.6224472522735596,0.37753334641456604,0.622459352016449,0.3775406777858734
2,"triangle,green,1",False,0,2,2,hg33,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.0953482985496521,0.904639482498169,0.09534946084022522,0.9046505093574524
3,"triangle,green,3",False,1,0,3,hg33,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1480451375246048,0.8519409894943237,0.14804719388484955,0.851952850818634
4,"rectangle,blue,3",True,1,1,4,hg33,2,"[' True', ' False', ' true', ' false', ' None']", True,True,1,0.5621670484542847,0.4378161132335663,0.562176525592804,0.43782347440719604
5,"circle,green,1",False,1,2,5,hg33,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.0373266227543354,0.9626663327217102,0.037326883524656296,0.9626731276512146
6,"circle,yellow,3",False,1,3,6,hg33,2,"[' False', ' True', ' None', ' false', ' true']", False,False,1,0.377533882856369,0.6224481463432312,0.3775406777858734,0.622459352016449
7,"rectangle,green,1",False,1,4,7,hg33,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.04742550477385521,0.9525668025016785,0.04742586985230446,0.9525741338729858
8,"triangle,blue,2",True,2,0,8,hg33,2,"[' True', ' False', 'True', ' true', ' None']", True,True,0,0.6224496960639954,0.37753480672836304,0.622459352016449,0.377540647983551
9,"rectangle,green,1",False,2,1,9,hg33,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.0373266227543354,0.9626663327217102,0.037326883524656296,0.9626731276512146
10,"triangle,blue,1",False,2,2,10,hg33,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.14804579317569733,0.8519448041915894,0.14804719388484955,0.851952850818634
11,"triangle,green,1",False,2,3,11,hg33,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.03732666000723839,0.9626672267913818,0.03732689097523689,0.9626731276512146
12,"circle,green,1",False,3,0,12,hg33,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.0024726225528866053,0.9975270628929138,0.0024726232513785362,0.9975273609161377
13,"triangle,blue,3",True,3,1,13,hg33,2,"[' False', ' True', ' None', ' true', ' false']", False,False,0,0.4378170073032379,0.5621681809425354,0.43782347440719604,0.5621764659881592
14,"triangle,blue,2",False,3,2,14,hg33,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9046382308006287,0.09534816443920135,0.9046505093574524,0.09534946084022522
15,"triangle,blue,3",True,4,0,15,hg33,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.8807847499847412,0.11920125037431717,0.8807970881462097,0.11920291930437088
16,"circle,blue,1",False,4,1,16,hg33,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.04742554575204849,0.9525675773620605,0.04742586985230446,0.9525741338729858
17,"circle,yellow,3",False,4,2,17,hg33,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.029312094673514366,0.9706832766532898,0.02931223064661026,0.9706878066062927
18,"circle,green,3",False,4,3,18,hg33,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.04742558300495148,0.9525682926177979,0.04742587357759476,0.9525741338729858
19,"triangle,green,2",False,4,4,19,hg33,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.06008603423833847,0.939903736114502,0.06008664891123772,0.9399133920669556
20,"circle,green,2",False,5,0,20,hg33,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.047425560653209686,0.9525678753852844,0.04742586985230446,0.9525741338729858
21,"triangle,blue,3",True,5,1,21,hg33,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9706799983978271,0.029311997815966606,0.970687747001648,0.02931223250925541
22,"circle,yellow,2",False,5,2,22,hg33,2,"[' False', ' True', ' None', ' false', 'False']", False,False,0,0.0758572593331337,0.9241306185722351,0.07585817575454712,0.9241418242454529
