,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"triangle,green,3",True,0,0,0,hg91,2,"[' True', ' False', ' true', 'True', ' None']", True,True,1,0.6224437952041626,0.3775312602519989,0.6224592924118042,0.3775406777858734
1,"triangle,yellow,2",True,0,1,1,hg91,2,"[' False', ' True', ' None', ' false', ' true']", False,False,0,0.3775351941585541,0.6224502921104431,0.3775406777858734,0.622459352016449
2,"rectangle,blue,2",True,0,2,2,hg91,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.77728670835495,0.22269637882709503,0.7772998809814453,0.22270014882087708
3,"rectangle,green,2",True,0,3,3,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8175594806671143,0.18242217600345612,0.8175745010375977,0.18242552876472473
4,"triangle,yellow,1",True,0,4,4,hg91,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1192016750574112,0.8807879090309143,0.11920291930437088,0.8807970881462097
5,"triangle,blue,1",True,1,0,5,hg91,2,"[' False', ' True', ' false', ' None', ' true']", False,False,0,0.3775337040424347,0.6224478483200073,0.3775406777858734,0.622459352016449
6,"circle,yellow,3",False,1,1,6,hg91,2,"[' True', ' False', ' true', ' None', 'True']", True,True,1,0.6224474310874939,0.3775334358215332,0.622459352016449,0.377540647983551
7,"rectangle,blue,1",True,2,0,7,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8175646066665649,0.18242333829402924,0.8175744414329529,0.18242552876472473
8,"rectangle,green,2",True,2,1,8,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.817562460899353,0.18242284655570984,0.8175744414329529,0.18242552876472473
9,"triangle,green,1",True,2,2,9,hg91,2,"[' True', ' False', 'True', ' None', ' true']", True,True,0,0.7310444712638855,0.26893624663352966,0.7310585975646973,0.2689414322376251
10,"triangle,yellow,2",True,2,3,10,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8519400358200073,0.14804497361183167,0.851952850818634,0.14804719388484955
11,"circle,green,2",True,3,0,11,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,0,0.8807833790779114,0.11920106410980225,0.8807970881462097,0.11920291930437088
12,"circle,yellow,3",False,4,0,12,hg91,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.07585764676332474,0.9241352677345276,0.07585818320512772,0.9241418242454529
13,"rectangle,yellow,3",True,4,1,13,hg91,2,"[' False', ' True', ' false', ' true', ' None']", False,False,0,0.3775370717048645,0.6224533915519714,0.3775406777858734,0.622459352016449
14,"rectangle,green,1",True,4,2,14,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.6791686415672302,0.3208165466785431,0.6791786551475525,0.32082128524780273
15,"rectangle,blue,2",True,4,3,15,hg91,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9241321086883545,0.07585738599300385,0.9241418242454529,0.07585818320512772
16,"circle,blue,2",True,5,0,16,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9241307377815247,0.0758572667837143,0.9241418242454529,0.07585817575454712
17,"rectangle,green,2",True,5,1,17,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9399034380912781,0.06008601561188698,0.9399133324623108,0.06008664891123772
18,"rectangle,blue,2",True,5,2,18,hg91,2,"[' True', ' False', 'True', ' TRUE', ' true']", True,True,1,0.9525666832923889,0.04742550104856491,0.9525741338729858,0.04742586985230446
19,"rectangle,blue,1",True,5,3,19,hg91,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9241337776184082,0.07585752010345459,0.9241418242454529,0.07585818320512772
20,"rectangle,yellow,3",True,5,4,20,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.7772881388664246,0.22269679605960846,0.7772998809814453,0.22270014882087708
21,"triangle,green,3",True,6,0,21,hg91,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.9046388268470764,0.09534822404384613,0.9046505093574524,0.09534946084022522
