,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"triangle,green,2",False,0,0,0,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.11920095235109329,0.8807825446128845,0.11920291930437088,0.8807970881462097
1,"rectangle,yellow,2",False,0,1,1,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.11920130252838135,0.8807851076126099,0.11920291930437088,0.8807970881462097
2,"triangle,blue,2",False,0,2,2,hg43,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.07585752010345459,0.9241337776184082,0.07585818320512772,0.9241418242454529
3,"triangle,yellow,3",False,0,3,3,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.14804571866989136,0.8519443869590759,0.14804717898368835,0.8519527912139893
4,"triangle,yellow,1",False,0,4,4,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.09534851461648941,0.9046415090560913,0.09534946084022522,0.9046505093574524
5,"triangle,yellow,1",False,1,0,5,hg43,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.03732665255665779,0.9626671075820923,0.037326887249946594,0.9626731276512146
6,"rectangle,green,1",False,1,1,6,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.037326645106077194,0.9626668691635132,0.037326887249946594,0.9626731276512146
7,"rectangle,yellow,3",False,2,0,7,hg43,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.014063590206205845,0.9859338402748108,0.014063626527786255,0.9859363436698914
8,"circle,blue,1",True,2,1,8,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.09534851461648941,0.9046415090560913,0.09534946084022522,0.9046505093574524
9,"circle,yellow,2",True,2,2,9,hg43,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804592728614807,0.8519455790519714,0.14804717898368835,0.8519527912139893
10,"circle,green,1",True,2,3,10,hg43,2,"[' False', ' True', ' false', ' true', ' None']", False,False,1,0.43781763315200806,0.5621689558029175,0.43782350420951843,0.5621764659881592
11,"triangle,yellow,1",False,2,4,11,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.11920180171728134,0.8807888031005859,0.11920292675495148,0.8807970881462097
12,"rectangle,green,2",False,3,0,12,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.06008629500865936,0.9399078488349915,0.06008664518594742,0.9399133324623108
13,"triangle,blue,3",False,3,1,13,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.07585776597261429,0.9241368174552917,0.07585817575454712,0.9241418242454529
14,"triangle,green,3",False,3,2,14,hg43,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.04742566868662834,0.9525700211524963,0.04742587357759476,0.9525741338729858
15,"triangle,blue,2",False,4,0,15,hg43,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.060086362063884735,0.9399089217185974,0.06008664518594742,0.9399133324623108
16,"rectangle,yellow,3",False,4,1,16,hg43,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.02931213565170765,0.9706846475601196,0.02931223064661026,0.970687747001648
17,"triangle,blue,2",False,5,0,17,hg43,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.03732677921652794,0.9626703262329102,0.037326887249946594,0.9626731276512146
18,"rectangle,green,2",False,5,1,18,hg43,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.03732676059007645,0.962669849395752,0.037326887249946594,0.9626731276512146
19,"triangle,green,2",False,5,2,19,hg43,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.047425635159015656,0.9525693655014038,0.04742587357759476,0.9525741338729858
20,"triangle,blue,1",False,6,0,20,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.0758577436208725,0.9241365194320679,0.07585817575454712,0.9241418242454529
21,"rectangle,blue,1",False,7,0,21,hg43,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.09534875303506851,0.9046437740325928,0.09534946084022522,0.9046505093574524
22,"rectangle,yellow,2",False,7,1,22,hg43,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.09534884989261627,0.9046447277069092,0.09534946084022522,0.9046505689620972
