,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"circle,green,2",False,0,0,0,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.1480444222688675,0.851936936378479,0.14804717898368835,0.851952850818634
1,"triangle,blue,2",False,0,1,1,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1824231743812561,0.8175638914108276,0.18242552876472473,0.8175744414329529
2,"triangle,yellow,3",False,0,2,2,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.14804501831531525,0.8519402742385864,0.14804719388484955,0.8519527912139893
3,"rectangle,yellow,1",False,1,0,3,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.07585739344358444,0.924132227897644,0.07585818320512772,0.9241418242454529
4,"circle,blue,1",False,1,1,4,hg96,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.09534862637519836,0.9046425819396973,0.09534946829080582,0.9046505689620972
5,"rectangle,green,3",False,1,2,5,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.06008608639240265,0.9399045705795288,0.06008664891123772,0.9399133920669556
6,"triangle,blue,3",False,2,0,6,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.060086093842983246,0.9399046897888184,0.06008664891123772,0.9399133920669556
7,"circle,blue,1",False,2,1,7,hg96,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.022977273911237717,0.9770185351371765,0.022977368906140327,0.9770225882530212
8,"triangle,yellow,2",False,2,2,8,hg96,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.0373266339302063,0.9626665711402893,0.037326887249946594,0.9626731276512146
9,"triangle,green,3",False,2,3,9,hg96,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.029312051832675934,0.9706818461418152,0.02931223064661026,0.970687747001648
10,"circle,yellow,1",False,2,4,10,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.04742547869682312,0.9525662660598755,0.04742586985230446,0.9525740742683411
11,"circle,yellow,2",False,3,0,11,hg96,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.01798614300787449,0.9820100665092468,0.01798621192574501,0.9820138216018677
12,"circle,green,3",False,3,1,12,hg96,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.022977253422141075,0.9770176410675049,0.022977370768785477,0.977022647857666
13,"rectangle,blue,2",False,3,2,13,hg96,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.010986917652189732,0.989010751247406,0.010986942797899246,0.9890130758285522
14,"triangle,yellow,1",False,3,3,14,hg96,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.014063588343560696,0.9859337210655212,0.014063626527786255,0.9859363436698914
15,"triangle,green,1",False,3,4,15,hg96,2,"[' False', ' True', 'False', ' FALSE', ' None']", False,False,0,0.004070136230438948,0.9959294199943542,0.004070138093084097,0.9959298372268677
16,"rectangle,yellow,3",True,4,0,16,hg96,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.029312076047062874,0.9706826210021973,0.02931223064661026,0.970687747001648
17,"triangle,green,3",False,5,0,17,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.09534858912229538,0.9046422243118286,0.09534946084022522,0.9046505093574524
18,"triangle,yellow,1",False,5,1,18,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.09534871578216553,0.9046434760093689,0.09534946084022522,0.9046505689620972
19,"triangle,blue,1",False,6,0,19,hg96,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.03732673078775406,0.9626690745353699,0.037326887249946594,0.9626730680465698
20,"rectangle,green,2",False,6,1,20,hg96,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.04742564260959625,0.9525694847106934,0.04742587357759476,0.9525741338729858
21,"triangle,blue,1",False,7,0,21,hg96,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.02297729067504406,0.9770192503929138,0.022977370768785477,0.977022647857666
22,"triangle,yellow,3",False,7,1,22,hg96,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269786894321442,0.7772918939590454,0.22270014882087708,0.7772998809814453
23,"circle,green,2",False,8,0,23,hg96,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.02297729067504406,0.9770192503929138,0.022977370768785477,0.977022647857666
24,"triangle,blue,3",False,8,1,24,hg96,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.029312126338481903,0.970684289932251,0.02931223064661026,0.970687747001648
25,"triangle,green,2",False,8,2,25,hg96,2,"[' False', ' True', ' None', 'False', ' false']", False,False,0,0.022977277636528015,0.9770186543464661,0.022977370768785477,0.9770225882530212
26,"triangle,green,1",False,8,3,26,hg96,2,"[' False', ' True', 'False', ' None', ' false']", False,False,0,0.008577471598982811,0.9914209246635437,0.00857748556882143,0.9914225339889526
