,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,sampled_ans,true_raw_mass,false_raw_mass,true_norm_mass,false_norm_mass
0,"circle,blue,2",True,0,0,0,hg66,2,"[' True', ' False', ' true', 'True', ' None']", True,True,1,0.7310383915901184,0.268934041261673,0.7310585379600525,0.2689414620399475
1,"rectangle,blue,3",True,1,0,1,hg66,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.2226969301700592,0.7772886753082275,0.22270014882087708,0.7772998809814453
2,"circle,green,1",False,1,1,2,hg66,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.8175597786903381,0.18242225050926208,0.8175745010375977,0.18242552876472473
3,"triangle,blue,1",False,1,2,3,hg66,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.6791675090789795,0.3208160400390625,0.6791786551475525,0.3208213150501251
4,"circle,blue,3",False,1,3,4,hg66,2,"[' True', ' False', 'True', ' true', ' false']", True,True,1,0.6791681051254272,0.320816308259964,0.6791787147521973,0.3208213150501251
5,"triangle,yellow,1",False,1,4,5,hg66,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1480454057455063,0.8519425392150879,0.14804719388484955,0.8519527912139893
6,"triangle,yellow,1",True,2,0,6,hg66,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.11920160055160522,0.8807873129844666,0.11920291930437088,0.8807970881462097
7,"triangle,yellow,2",True,2,1,7,hg66,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.11920196563005447,0.8807899951934814,0.11920292675495148,0.8807970881462097
8,"circle,blue,3",False,3,0,8,hg66,2,"[' False', ' True', ' false', 'False', ' None']", False,False,0,0.14804582297801971,0.8519449830055237,0.14804717898368835,0.8519527912139893
9,"triangle,green,3",True,3,1,9,hg66,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.07585771381855011,0.9241361021995544,0.07585818320512772,0.9241418242454529
10,"circle,green,3",False,3,2,10,hg66,2,"[' True', ' False', 'True', ' true', ' false']", True,False,1,0.49999356269836426,0.49999356269836426,0.5,0.5
11,"rectangle,green,3",False,3,3,11,hg66,2,"[' False', ' True', ' false', ' None', 'False']", False,False,1,0.18242394924163818,0.8175674080848694,0.18242552876472473,0.8175745010375977
12,"rectangle,blue,2",False,3,4,12,hg66,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.22269798815250397,0.7772923111915588,0.22270014882087708,0.7772998809814453
13,"rectangle,green,2",True,4,0,13,hg66,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.1480455845594406,0.8519436120986938,0.14804717898368835,0.8519527912139893
14,"triangle,yellow,3",True,4,1,14,hg66,2,"[' False', ' True', ' false', ' None', 'False']", False,False,0,0.26893821358680725,0.7310498356819153,0.2689414322376251,0.7310585379600525
15,"circle,blue,3",True,5,0,15,hg66,2,"[' False', ' True', 'False', ' false', ' None']", False,False,0,0.060086268931627274,0.939907431602478,0.06008664891123772,0.9399133920669556
16,"triangle,blue,2",True,5,1,16,hg66,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.7310474514961243,0.268937349319458,0.7310585379600525,0.2689414322376251
17,"circle,blue,1",True,6,0,17,hg66,2,"[' False', ' True', 'True', ' None', ' true']", False,False,0,0.4378172755241394,0.5621684789657593,0.43782350420951843,0.5621764659881592
18,"triangle,yellow,2",True,6,1,18,hg66,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.904635488986969,0.09534787386655807,0.9046505093574524,0.09534946084022522
19,"triangle,blue,1",True,7,0,19,hg66,2,"[' True', ' False', 'True', ' true', ' None']", True,True,1,0.6791672110557556,0.32081589102745056,0.6791787147521973,0.3208213150501251
20,"circle,yellow,1",True,7,1,20,hg66,2,"[' True', ' False', 'True', ' None', ' true']", True,True,0,0.5621688961982727,0.4378175437450409,0.562176525592804,0.43782350420951843
21,"triangle,blue,3",True,8,0,21,hg66,2,"[' True', ' False', ' None', 'True', ' true']", True,True,1,0.7772876024246216,0.22269663214683533,0.7772998213768005,0.22270013391971588
22,"triangle,yellow,2",True,9,0,22,hg66,2,"[' True', ' False', 'True', ' true', ' TRUE']", True,True,1,0.9046360850334167,0.09534794092178345,0.9046505093574524,0.09534946084022522
23,"rectangle,yellow,3",True,9,1,23,hg66,2,"[' True', ' False', ' None', 'True', ' true']", True,True,1,0.6224482655525208,0.3775339424610138,0.6224592924118042,0.377540647983551
