,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', ' True', '\n', 'True', ' false']", False,1,False,0.39233723282814026,0.6075803637504578,0.3923695683479309,hg73,gpt2-tuned112,False,medium blue rectangle
1,"[' False', ' True', '\n', ' 1', 'True']", False,1,False,0.3597235381603241,0.6402499079704285,0.35973310470581055,hg73,gpt2-tuned112,False,medium yellow circle
2,"[' True', ' False', '\n', 'True', ' true']", True,0,True,0.5805760622024536,0.4193553924560547,0.5806158781051636,hg73,gpt2-tuned112,True,large yellow rectangle
3,"[' False', ' True', '\n', ' None', ' 1']", False,0,False,0.3417944014072418,0.6580473184585571,0.3418485224246979,hg73,gpt2-tuned112,False,small yellow triangle
4,"[' True', ' False', '\n', 'True', ' None']", True,1,True,0.6071231365203857,0.3928249180316925,0.6071546673774719,hg73,gpt2-tuned112,False,large green rectangle
5,"[' False', ' True', 'True', '\n', 'False']", False,1,False,0.4166342318058014,0.5833498239517212,0.41664087772369385,hg73,gpt2-tuned112,False,large green rectangle
6,"[' False', ' True', '\n', 'True', 'False']", False,1,False,0.31935393810272217,0.6806162595748901,0.31936344504356384,hg73,gpt2-tuned112,False,small blue circle
7,"[' False', ' True', '\n', 'False', ' None']", False,0,False,0.10729825496673584,0.8926751613616943,0.10730110853910446,hg73,gpt2-tuned112,False,medium blue circle
8,"[' False', ' True', '\n', "" '"", 'False']", False,0,False,0.15596513450145721,0.8440083861351013,0.1559692621231079,hg73,gpt2-tuned112,False,large green triangle
9,"[' False', ' True', '\n', 'False', "" '""]", False,0,False,0.1204066053032875,0.879574179649353,0.12040891498327255,hg73,gpt2-tuned112,True,medium blue triangle
10,"[' False', ' True', '\n', 'False', 'True']", False,0,False,0.23168598115444183,0.7682954668998718,0.23169027268886566,hg73,gpt2-tuned112,False,small yellow rectangle
11,"[' False', ' True', '\n', ' 1', ' 9']", False,0,False,0.15058773756027222,0.8493837118148804,0.15059204399585724,hg73,gpt2-tuned112,True,medium yellow triangle
12,"[' False', ' True', '\n', 'True', 'False']", False,0,False,0.3932265043258667,0.6067639589309692,0.39323025941848755,hg73,gpt2-tuned112,False,medium yellow circle
13,"[' False', ' True', 'True', '\n', 'False']", False,0,False,0.3828725218772888,0.6171166300773621,0.3828766644001007,hg73,gpt2-tuned112,False,large blue rectangle
14,"[' True', ' False', '\n', 'True', ' 1']", True,0,True,0.5184357166290283,0.4815349280834198,0.518450915813446,hg73,gpt2-tuned112,False,medium yellow rectangle
15,"[' False', ' True', '\n', 'False', ' None']", False,0,False,0.12237966060638428,0.8775995373725891,0.12238220870494843,hg73,gpt2-tuned112,False,large green triangle
16,"[' False', ' True', 'True', 'False', '\n']", False,0,False,0.3862250745296478,0.6137698292732239,0.3862270414829254,hg73,gpt2-tuned112,True,large blue rectangle
17,"[' False', ' True', 'False', '\n', 'True']", False,0,False,0.17520521581172943,0.8247873187065125,0.1752065271139145,hg73,gpt2-tuned112,False,small yellow triangle
18,"[' False', ' True', 'False', 'True', '\n']", False,0,False,0.1821010708808899,0.8178874850273132,0.18210315704345703,hg73,gpt2-tuned112,False,small blue circle
19,"[' True', ' False', 'True', ' false', ' true']", True,1,True,0.6654189229011536,0.33456045389175415,0.6654326319694519,hg73,gpt2-tuned112,True,large yellow rectangle
20,"[' True', ' False', 'True', 'False', '\n']", True,1,True,0.5976155996322632,0.40237581729888916,0.5976207256317139,hg73,gpt2-tuned112,False,large blue circle
21,"[' True', ' False', 'True', '\n', ' 3']", True,0,True,0.5323764681816101,0.46759098768234253,0.5323938131332397,hg73,gpt2-tuned112,False,medium blue triangle
22,"[' False', ' True', '\n', 'False', 'True']", False,0,False,0.2056422084569931,0.7943505048751831,0.2056436985731125,hg73,gpt2-tuned112,True,small yellow triangle
23,"[' False', ' True', '\n', 'False', 'True']", False,1,False,0.13336093723773956,0.8666288256645203,0.1333623081445694,hg73,gpt2-tuned112,False,small green triangle
24,"[' True', ' False', 'True', ' true', ' TRUE']", True,1,True,0.8828058838844299,0.11715588718652725,0.8828396201133728,hg73,gpt2-tuned112,True,large yellow rectangle
25,"[' False', ' True', 'True', 'False', ' false']", False,0,False,0.2849705219268799,0.715023398399353,0.28497225046157837,hg73,gpt2-tuned112,True,small yellow rectangle
26,"[' False', ' True', '\n', 'False', 'True']", False,0,False,0.26207587122917175,0.7379149198532104,0.26207828521728516,hg73,gpt2-tuned112,False,large green circle
27,"[' False', ' True', '\n', 'True', 'False']", False,1,False,0.34150832891464233,0.6584804654121399,0.34151214361190796,hg73,gpt2-tuned112,True,medium yellow circle
28,"[' False', ' True', 'True', 'False', '\n']", False,0,False,0.4181513786315918,0.5818382501602173,0.4181557297706604,hg73,gpt2-tuned112,False,large yellow triangle
29,"[' False', ' True', 'True', 'False', '\n']", False,1,False,0.48409250378608704,0.5158998966217041,0.4840961992740631,hg73,gpt2-tuned112,True,large blue rectangle
30,"[' False', ' True', 'False', 'True', '\n']", False,0,False,0.24712342023849487,0.752871036529541,0.2471247911453247,hg73,gpt2-tuned112,False,large green triangle
31,"[' False', ' True', 'True', 'False', ' false']", False,1,False,0.33552879095077515,0.6644667983055115,0.33553028106689453,hg73,gpt2-tuned112,True,small blue rectangle
32,"[' False', ' True', 'True', '\n', ' 1']", False,0,False,0.4667951166629791,0.5331923365592957,0.4668009579181671,hg73,gpt2-tuned112,False,medium yellow rectangle
33,"[' False', ' True', 'True', '\n', 'False']", False,0,False,0.2901449203491211,0.7098467350006104,0.2901473343372345,hg73,gpt2-tuned112,False,medium green circle
34,"[' False', ' True', 'True', 'False', '\n']", False,0,False,0.36130696535110474,0.6386847496032715,0.3613099455833435,hg73,gpt2-tuned112,False,large yellow triangle
35,"[' False', ' True', 'True', '\n', 'False']", False,0,False,0.46349066495895386,0.5365009903907776,0.46349453926086426,hg73,gpt2-tuned112,False,medium yellow rectangle
36,"[' True', ' False', 'True', 'False', '\n']", True,1,True,0.5064491033554077,0.49354103207588196,0.5064541101455688,hg73,gpt2-tuned112,False,large blue circle
37,"[' False', ' True', 'True', '\n', 'False']", False,0,False,0.38185566663742065,0.6181270480155945,0.38186225295066833,hg73,gpt2-tuned112,True,large yellow circle
38,"[' False', ' True', 'True', '\n', 'False']", False,1,False,0.390384703874588,0.609605073928833,0.39038869738578796,hg73,gpt2-tuned112,False,medium yellow rectangle
39,"[' True', ' False', 'True', 'False', '\n']", True,1,True,0.6368302702903748,0.3631582260131836,0.6368376016616821,hg73,gpt2-tuned112,False,large blue circle
40,"[' False', ' True', 'True', 'False', '\n']", False,0,False,0.3795073628425598,0.6204845905303955,0.37951040267944336,hg73,gpt2-tuned112,True,small green rectangle
41,"[' True', ' False', 'True', '\n', ' TRUE']", True,0,True,0.8451345562934875,0.1548379510641098,0.84515780210495,hg73,gpt2-tuned112,True,large green rectangle
42,"[' True', ' False', 'True', '\n', ' 1']", True,0,True,0.6321350336074829,0.3678402304649353,0.6321506500244141,hg73,gpt2-tuned112,True,small blue rectangle
43,"[' False', ' True', 'True', '\n', 'False']", False,0,False,0.43655630946159363,0.5634220838546753,0.43656572699546814,hg73,gpt2-tuned112,False,large yellow circle
44,"[' False', ' True', 'True', '\n', ' false']", False,0,False,0.48079365491867065,0.5191841125488281,0.48080435395240784,hg73,gpt2-tuned112,False,large yellow rectangle
