,top5_ans,top_ans,sampled_ans,mass_ans,raw_true_mass,raw_false_mass,norm_true_mass,concept,uid,answers,object
0,"[' False', ' True', '\n', ' false', ' true']", False,0,False,0.2671068012714386,0.73277747631073,0.267137736082077,hg03,gpt2-tuned112,False,small yellow triangle
1,"[' False', ' True', '\n', ' 1', 'True']", False,0,False,0.391198992729187,0.608745813369751,0.3912205994129181,hg03,gpt2-tuned112,False,small green circle
2,"[' False', ' True', '\n', ' 1', ' 10']", False,1,False,0.3965787887573242,0.6032496690750122,0.3966468274593353,hg03,gpt2-tuned112,False,medium green circle
3,"[' False', ' True', '\n', ' 1', 'True']", False,0,False,0.3601517677307129,0.639766275882721,0.3601812720298767,hg03,gpt2-tuned112,True,small blue triangle
4,"[' False', ' True', '\n', 'True', "" '""]", False,0,False,0.46564725041389465,0.5343073010444641,0.4656684100627899,hg03,gpt2-tuned112,True,medium blue triangle
5,"[' True', ' False', '\n', 'True', ' Qu']", True,0,True,0.635787308216095,0.36408939957618713,0.6358656883239746,hg03,gpt2-tuned112,True,large blue triangle
6,"[' False', ' True', '\n', 'False', ' false']", False,0,False,0.11932153254747391,0.880651593208313,0.11932474374771118,hg03,gpt2-tuned112,False,small yellow triangle
7,"[' False', ' True', '\n', ' Small', 'False']", False,0,False,0.10493171960115433,0.8949409127235413,0.10494508594274521,hg03,gpt2-tuned112,False,medium green rectangle
8,"[' False', ' True', 'True', 'False', '\n']", False,0,False,0.45583611726760864,0.5441344380378723,0.4558495283126831,hg03,gpt2-tuned112,True,medium blue circle
9,"[' True', ' False', '\n', 'True', ' 2']", True,1,True,0.854289174079895,0.1455996334552765,0.854384183883667,hg03,gpt2-tuned112,True,medium blue triangle
10,"[' False', ' True', '\n', 'False', 'True']", False,1,False,0.235602006316185,0.7643718719482422,0.23560816049575806,hg03,gpt2-tuned112,False,small green triangle
11,"[' False', ' True', '\n', ' None', ' 1']", False,0,False,0.09384201467037201,0.9060750603675842,0.0938497930765152,hg03,gpt2-tuned112,False,medium yellow rectangle
12,"[' False', ' True', '\n', 'True', ' false']", False,1,False,0.42173534631729126,0.5781837105751038,0.42176949977874756,hg03,gpt2-tuned112,True,large blue rectangle
13,"[' False', ' True', '\n', 'False', ' None']", False,0,False,0.11078725755214691,0.8891862630844116,0.1107901930809021,hg03,gpt2-tuned112,False,medium green triangle
14,"[' False', ' True', '\n', 'False', ' false']", False,0,False,0.07823441177606583,0.9217426776885986,0.07823619991540909,hg03,gpt2-tuned112,False,small green circle
15,"[' False', ' True', '\n', 'False', ' false']", False,0,False,0.07221441715955734,0.9277579188346863,0.07221641391515732,hg03,gpt2-tuned112,False,medium yellow circle
16,"[' False', ' True', '\n', 'False', 'True']", False,0,False,0.3328512907028198,0.6671303510665894,0.3328574001789093,hg03,gpt2-tuned112,False,large yellow rectangle
17,"[' True', ' False', 'True', '\n', ' TRUE']", True,0,True,0.8190025091171265,0.1809578835964203,0.8190349340438843,hg03,gpt2-tuned112,True,medium blue circle
18,"[' False', ' True', '\n', 'False', ' None']", False,0,False,0.07133327424526215,0.9286456108093262,0.07133477926254272,hg03,gpt2-tuned112,False,small green triangle
19,"[' True', ' False', 'True', '\n', ' true']", True,1,True,0.8743711113929749,0.12558701634407043,0.8744077086448669,hg03,gpt2-tuned112,True,medium blue triangle
20,"[' False', ' True', 'False', '\n', ' false']", False,1,False,0.057544391602277756,0.9424382448196411,0.057545389980077744,hg03,gpt2-tuned112,False,large green rectangle
21,"[' False', ' True', '\n', 'False', ' false']", False,0,False,0.06708352267742157,0.9328955411911011,0.06708492338657379,hg03,gpt2-tuned112,False,medium green circle
22,"[' False', ' True', '\n', 'False', ' false']", False,0,False,0.04799777269363403,0.9519864916801453,0.04799852892756462,hg03,gpt2-tuned112,False,small yellow triangle
23,"[' False', ' True', '\n', 'False', ' None']", False,0,False,0.04829350486397743,0.9516822695732117,0.04829467460513115,hg03,gpt2-tuned112,False,medium green triangle
24,"[' False', ' True', '\n', 'False', ' 9']", False,0,False,0.06476621329784393,0.9351990222930908,0.0647684633731842,hg03,gpt2-tuned112,False,medium yellow circle
25,"[' False', ' True', '\n', 'False', ' false']", False,0,False,0.06320774555206299,0.9367697238922119,0.063209168612957,hg03,gpt2-tuned112,False,medium green circle
