,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,yellow,1",False,0,0,0,hg34,2,"[' False', ' True', 'False', 'True', ' false']", False,False,285.84375,286.34375
1,"circle,yellow,3",True,0,1,1,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,283.6875,282.6875
2,"circle,green,3",True,0,2,2,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,504.125,503.375
3,"rectangle,green,1",False,0,3,3,hg34,2,"[' False', ' True', 'False', 'True', '  ']", False,False,492.375,493.125
4,"circle,blue,2",True,1,0,4,hg34,2,"[' True', ' False', 'True', 'False', ' false']", True,True,100.5625,100.1875
5,"rectangle,yellow,3",True,2,0,5,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,506.75,506.0
6,"rectangle,green,3",True,2,1,6,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,514.125,513.375
7,"rectangle,blue,1",True,2,2,7,hg34,2,"[' False', ' True', 'False', 'True', '  ']", False,False,511.375,511.875
8,"circle,yellow,1",False,2,3,8,hg34,2,"[' False', ' True', 'False', 'True', '  ']", False,False,507.625,508.375
9,"triangle,green,2",False,3,0,9,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,510.75,510.25
10,"rectangle,blue,3",True,3,1,10,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,515.375,513.875
11,"triangle,yellow,1",False,3,2,11,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,False,515.375,515.375
12,"triangle,blue,3",True,3,3,12,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,513.5,512.5
13,"rectangle,green,2",True,4,0,13,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,513.625,512.375
14,"rectangle,blue,1",True,5,0,14,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,520.375,518.875
15,"circle,green,3",True,5,1,15,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,519.125,517.625
16,"triangle,green,2",False,5,2,16,hg34,2,"[' False', ' True', 'False', 'True', '  ']", False,False,525.25,525.75
17,"rectangle,green,3",True,6,0,17,hg34,2,"[' True', ' False', 'True', '  ', ' true']", True,True,434.25,432.25
18,"rectangle,yellow,1",False,6,1,18,hg34,2,"[' False', ' True', 'False', 'True', '  ']", False,False,527.25,528.0
19,"triangle,yellow,3",True,7,0,19,hg34,2,"[' True', ' False', 'True', '  ', ' true']", True,True,507.75,506.0
20,"triangle,green,1",False,8,0,20,hg34,2,"[' False', ' True', 'False', '  ', 'True']", False,False,540.0,541.25
21,"circle,green,1",False,8,1,21,hg34,2,"[' False', ' True', 'False', '  ', 'True']", False,False,535.375,536.375
22,"triangle,yellow,3",True,8,2,22,hg34,2,"[' True', ' False', 'True', '  ', ' true']", True,True,499.625,497.125
23,"circle,yellow,3",True,9,0,23,hg34,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-236.125,-239.25
24,"rectangle,green,3",True,10,0,24,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-563.5,-566.25
25,"circle,green,1",False,10,1,25,hg34,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-48.140625,-46.84375
26,"rectangle,yellow,1",False,10,2,26,hg34,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-375.5,-374.125
27,"circle,yellow,1",False,10,3,27,hg34,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-542.625,-540.875
28,"triangle,green,3",True,11,0,28,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,533.25,532.5
29,"triangle,blue,3",True,11,1,29,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-480.625,-482.125
30,"rectangle,yellow,3",True,11,2,30,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-585.5,-588.5
31,"triangle,green,2",False,11,3,31,hg34,2,"[' False', ' True', 'False', 'True', '  ']", False,False,385.625,386.75
32,"rectangle,blue,3",True,11,4,32,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-572.25,-574.75
33,"rectangle,yellow,3",True,12,0,33,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-558.75,-561.5
34,"rectangle,blue,3",True,12,1,34,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-546.75,-549.25
35,"triangle,blue,2",True,12,2,35,hg34,2,"[' False', ' True', 'False', '  ', ' false']", False,False,519.875,521.125
36,"circle,blue,2",True,13,0,36,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-366.0,-367.5
37,"rectangle,blue,2",True,13,1,37,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-484.625,-486.75
38,"circle,blue,1",True,13,2,38,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,534.0,533.5
39,"rectangle,green,2",True,14,0,39,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,403.75,402.25
40,"circle,blue,1",True,14,1,40,hg34,2,"[' False', ' True', '  ', 'False', 'True']", False,False,541.25,541.5
41,"rectangle,blue,2",True,14,2,41,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-375.625,-377.75
42,"circle,yellow,3",True,15,0,42,hg34,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-590.0,-594.75
43,"rectangle,yellow,1",True,16,0,43,hg34,2,"[' False', ' True', 'False', '  ', ' false']", False,False,545.25,546.5
44,"circle,blue,1",True,16,1,44,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-503.5,-505.625
45,"circle,blue,2",True,17,0,45,hg34,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,-595.25,-600.75
46,"rectangle,yellow,2",False,18,0,46,hg34,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,539.625,537.875
47,"rectangle,blue,3",True,18,1,47,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-586.5,-590.0
48,"rectangle,yellow,2",True,19,0,48,hg34,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,483.125,481.125
49,"triangle,blue,1",True,20,0,49,hg34,2,"[' False', ' True', 'False', ' false', '  ']", False,False,228.875,229.875
50,"rectangle,yellow,1",False,20,1,50,hg34,2,"[' False', ' True', 'False', 'True', '  ']", False,False,546.25,547.0
51,"triangle,green,2",True,20,2,51,hg34,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-390.625,-389.75
52,"rectangle,green,2",True,20,3,52,hg34,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-409.25,-411.125
53,"circle,yellow,1",False,20,4,53,hg34,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-567.5,-565.5
54,"rectangle,yellow,2",False,21,0,54,hg34,2,"[' True', ' False', 'True', '  ', ' true']", True,True,449.375,448.125
55,"rectangle,blue,2",True,21,1,55,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-578.25,-581.0
56,"circle,green,2",False,21,2,56,hg34,2,"[' True', ' False', 'True', ' Tru', '  ']", True,True,536.625,536.125
57,"rectangle,green,1",False,21,3,57,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,538.25,538.0
58,"triangle,green,3",True,21,4,58,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-594.25,-597.5
59,"rectangle,yellow,3",True,22,0,59,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-598.5,-602.75
60,"triangle,blue,3",True,22,1,60,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-593.75,-596.75
61,"rectangle,yellow,1",False,22,2,61,hg34,2,"[' False', ' True', ' false', 'False', '  ']", False,False,506.5,507.75
62,"triangle,yellow,3",True,23,0,62,hg34,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-588.25,-591.5
63,"circle,green,3",True,23,1,63,hg34,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-603.75,-607.75
64,"triangle,green,1",False,24,0,64,hg34,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-582.75,-580.25
65,"circle,yellow,1",False,24,1,65,hg34,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-584.25,-581.75
66,"triangle,green,2",False,24,2,66,hg34,2,"[' True', ' False', 'True', '  ', ' false']", True,True,-76.90625,-78.3671875
67,"triangle,blue,1",True,24,3,67,hg34,2,"[' True', ' False', 'True', 'False', ' false']", True,True,-268.3125,-269.6875
68,"rectangle,blue,3",True,24,4,68,hg34,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-599.75,-604.0
