,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"circle,yellow,1",False,0,0,0,hg19,2,"[' True', ' False', 'True', 'False', '  ']", True,True,486.25,486.0
1,"triangle,green,2",True,0,1,1,hg19,2,"[' True', ' False', 'True', 'False', '  ']", True,True,370.0,369.75
2,"rectangle,blue,1",False,0,2,2,hg19,2,"[' False', ' True', 'False', 'True', ' false']", False,False,241.3125,242.4375
3,"circle,green,3",False,1,0,3,hg19,2,"[' True', ' False', 'True', 'False', ' false']", True,True,84.15625,83.96875
4,"rectangle,blue,1",False,2,0,4,hg19,2,"[' False', ' True', 'True', 'False', '  ']", False,False,493.125,493.625
5,"rectangle,green,1",False,3,0,5,hg19,2,"[' False', ' True', 'True', 'False', '  ']", False,False,503.125,503.125
6,"triangle,yellow,1",False,3,1,6,hg19,2,"[' False', ' True', 'False', 'True', '  ']", False,False,505.75,506.25
7,"triangle,blue,1",False,4,0,7,hg19,2,"[' False', ' True', 'True', 'False', '  ']", False,False,511.625,511.875
8,"circle,green,2",True,4,1,8,hg19,2,"[' True', ' False', 'True', 'False', '  ']", True,False,509.75,509.75
9,"circle,yellow,2",True,4,2,9,hg19,2,"[' True', ' False', 'True', 'False', '  ']", True,True,513.875,513.625
10,"rectangle,yellow,3",False,4,3,10,hg19,2,"[' False', ' True', 'False', 'True', '  ']", False,False,525.25,526.0
11,"triangle,yellow,3",False,4,4,11,hg19,2,"[' False', ' True', 'False', 'True', '  ']", False,False,526.375,527.125
12,"circle,green,2",True,5,0,12,hg19,2,"[' False', ' True', 'False', 'True', '  ']", False,False,525.375,526.125
13,"triangle,blue,2",True,5,1,13,hg19,2,"[' False', ' True', 'False', '  ', 'True']", False,False,528.625,530.125
14,"rectangle,yellow,2",True,6,0,14,hg19,2,"[' False', ' True', 'True', 'False', '  ']", False,False,523.875,524.125
15,"circle,yellow,1",False,6,1,15,hg19,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-166.53125,-165.375
16,"rectangle,blue,2",True,6,2,16,hg19,2,"[' False', ' True', 'False', 'True', '  ']", False,False,523.75,524.0
17,"triangle,green,1",False,6,3,17,hg19,2,"[' False', ' True', 'False', 'True', '  ']", False,False,531.375,532.375
18,"circle,blue,2",True,6,4,18,hg19,2,"[' True', ' False', 'True', '  ', 'False']", True,True,525.875,525.125
