,obj,label,set,item_in_set,item_num,concept,listnum,top5,top_ans,mass_ans,true_mass,false_mass
0,"rectangle,yellow,3",False,0,0,0,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,432.6875,432.4375
1,"triangle,green,1",False,0,1,1,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,456.625,455.875
2,"circle,blue,1",True,0,2,2,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,490.75,489.75
3,"triangle,yellow,2",False,0,3,3,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,493.0,491.75
4,"triangle,yellow,3",False,1,0,4,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,148.171875,147.796875
5,"rectangle,yellow,3",False,2,0,5,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,407.5,407.0
6,"rectangle,green,1",False,3,0,6,hg79,2,"[' False', ' True', 'True', 'False', '  ']", False,False,507.25,507.5
7,"rectangle,blue,2",True,3,1,7,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,512.375,511.625
8,"circle,blue,1",True,3,2,8,hg79,2,"[' False', ' True', 'True', 'False', '  ']", False,False,507.125,507.375
9,"triangle,blue,2",True,4,0,9,hg79,2,"[' False', ' True', 'True', 'False', '  ']", False,False,512.875,512.875
10,"circle,blue,3",True,4,1,10,hg79,2,"[' False', ' True', 'True', 'False', '  ']", False,False,516.875,516.875
11,"circle,blue,1",True,4,2,11,hg79,2,"[' False', ' True', 'False', '  ', 'True']", False,False,517.125,517.625
12,"triangle,yellow,3",False,4,3,12,hg79,2,"[' False', ' True', 'False', 'True', '  ']", False,False,528.875,529.875
13,"circle,green,3",True,4,4,13,hg79,2,"[' False', ' True', 'True', 'False', '  ']", False,False,521.0,521.0
14,"circle,green,2",True,5,0,14,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,520.375,520.125
15,"circle,green,3",True,5,1,15,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,534.625,534.125
16,"rectangle,green,3",False,6,0,16,hg79,2,"[' False', ' True', 'True', 'False', '  ']", False,False,527.0,527.25
17,"circle,green,1",True,6,1,17,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,525.5,525.0
18,"circle,blue,3",True,6,2,18,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-515.75,-518.125
19,"circle,green,3",True,7,0,19,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,540.625,538.875
20,"triangle,yellow,1",False,7,1,20,hg79,2,"[' False', ' True', 'False', 'True', '  ']", False,False,400.5,401.5
21,"triangle,blue,1",True,7,2,21,hg79,2,"[' False', ' True', 'False', 'True', '  ']", False,False,534.0,534.75
22,"circle,green,2",True,7,3,22,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-523.0,-525.625
23,"circle,yellow,2",True,7,4,23,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,536.5,534.75
24,"rectangle,blue,3",True,8,0,24,hg79,2,"[' False', ' True', 'False', '  ', 'True']", False,False,542.125,543.125
25,"triangle,green,1",False,8,1,25,hg79,2,"[' False', ' True', 'False', 'True', ' false']", False,False,511.75,512.75
26,"triangle,blue,2",True,8,2,26,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,426.125,424.125
27,"rectangle,blue,3",True,9,0,27,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-552.25,-554.75
28,"triangle,blue,2",True,9,1,28,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,513.875,511.875
29,"circle,green,1",True,9,2,29,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-419.25,-420.75
30,"rectangle,green,1",False,9,3,30,hg79,2,"[' False', ' True', 'False', 'True', '  ']", False,False,536.0,536.25
31,"rectangle,yellow,1",False,9,4,31,hg79,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-375.75,-374.375
32,"triangle,blue,3",True,10,0,32,hg79,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,528.5,527.25
33,"triangle,green,2",False,10,1,33,hg79,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,540.625,539.375
34,"rectangle,yellow,3",False,10,2,34,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-128.5625,-127.671875
35,"triangle,yellow,2",False,10,3,35,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-411.625,-410.625
36,"triangle,blue,1",True,10,4,36,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-417.25,-419.0
37,"circle,yellow,1",True,11,0,37,hg79,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,536.0,535.25
38,"rectangle,yellow,2",False,11,1,38,hg79,2,"[' True', ' False', '  ', 'True', 'False']", True,True,534.875,534.625
39,"circle,green,3",True,12,0,39,hg79,2,"[' True', ' False', 'True', '  ', ' Tru']", True,True,543.875,541.875
40,"circle,blue,3",True,13,0,40,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-580.75,-583.75
41,"triangle,yellow,1",False,13,1,41,hg79,2,"[' False', ' True', '  ', 'False', 'True']", False,False,549.875,550.375
42,"rectangle,yellow,2",False,14,0,42,hg79,2,"[' False', ' True', 'False', 'True', ' false']", False,False,-453.625,-452.125
43,"triangle,green,1",False,14,1,43,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-547.5,-545.75
44,"triangle,yellow,1",False,14,2,44,hg79,2,"[' False', ' True', 'False', '  ', 'True']", False,False,551.875,552.625
45,"circle,blue,2",True,14,3,45,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-521.75,-524.125
46,"triangle,blue,1",True,14,4,46,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-534.375,-536.5
47,"triangle,blue,2",True,15,0,47,hg79,2,"[' True', ' False', 'True', 'False', ' true']", True,True,-562.75,-565.5
48,"circle,yellow,1",True,15,1,48,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-575.0,-577.75
49,"circle,green,2",True,15,2,49,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-603.25,-607.0
50,"rectangle,yellow,2",False,15,3,50,hg79,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-592.5,-589.0
51,"circle,blue,3",True,15,4,51,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-600.0,-605.0
52,"triangle,blue,1",True,16,0,52,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-573.75,-576.75
53,"rectangle,green,1",False,16,1,53,hg79,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-589.75,-586.5
54,"circle,green,2",True,16,2,54,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-602.0,-606.75
55,"triangle,green,2",False,16,3,55,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-538.125,-536.75
56,"rectangle,green,1",False,17,0,56,hg79,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-596.75,-592.5
57,"triangle,blue,3",True,17,1,57,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,-594.25,-598.0
58,"circle,yellow,1",True,17,2,58,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-597.0,-601.75
59,"rectangle,blue,3",True,18,0,59,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-596.0,-599.25
60,"triangle,green,2",False,18,1,60,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-510.75,-509.25
61,"rectangle,blue,2",True,18,2,61,hg79,2,"[' True', ' False', 'True', 'False', '  ']", True,True,-596.25,-599.25
62,"circle,blue,3",True,18,3,62,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-600.5,-605.0
63,"triangle,blue,2",True,18,4,63,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-593.5,-597.5
64,"triangle,green,1",False,19,0,64,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-579.5,-576.75
65,"triangle,blue,2",True,19,1,65,hg79,2,"[' True', ' False', 'True', ' true', '  ']", True,True,-597.75,-601.25
66,"rectangle,green,1",False,19,2,66,hg79,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-602.5,-598.0
67,"rectangle,green,2",False,19,3,67,hg79,2,"[' True', ' False', 'True', '  ', 'False']", True,True,539.5,538.5
68,"circle,yellow,2",True,19,4,68,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-599.0,-603.5
69,"triangle,yellow,2",False,20,0,69,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-544.75,-542.75
70,"triangle,yellow,3",False,20,1,70,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-565.0,-563.0
71,"circle,green,3",True,20,2,71,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-602.75,-607.5
72,"circle,blue,3",True,20,3,72,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-599.75,-605.75
73,"triangle,green,1",False,21,0,73,hg79,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-595.5,-591.25
74,"triangle,blue,3",True,21,1,74,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-602.5,-607.75
75,"circle,blue,3",True,21,2,75,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-599.75,-606.25
76,"rectangle,blue,2",True,21,3,76,hg79,2,"[' True', ' False', 'True', ' true', 'False']", True,True,-600.75,-604.5
77,"circle,green,2",True,21,4,77,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-601.25,-606.25
78,"triangle,green,3",False,22,0,78,hg79,2,"[' True', ' False', '  ', 'True', ' ']", True,True,534.125,533.625
79,"triangle,yellow,2",False,23,0,79,hg79,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-593.25,-589.25
80,"circle,blue,3",True,23,1,80,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-599.25,-604.5
81,"triangle,green,1",False,23,2,81,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-581.0,-578.25
82,"rectangle,yellow,2",False,23,3,82,hg79,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-598.25,-594.0
83,"circle,yellow,2",True,24,0,83,hg79,2,"[' True', ' False', 'True', ' true', 'False']", True,True,-592.25,-596.0
84,"rectangle,green,2",False,24,1,84,hg79,2,"[' False', ' True', 'False', ' false', 'True']", False,False,-555.0,-552.75
85,"circle,green,3",True,24,2,85,hg79,2,"[' True', ' False', 'True', '  ', ' true']", True,True,-599.25,-605.5
86,"triangle,blue,2",True,24,3,86,hg79,2,"[' True', ' False', 'True', ' true', '  ']", True,True,-599.75,-604.75
87,"rectangle,yellow,2",False,24,4,87,hg79,2,"[' False', ' True', 'False', ' false', '  ']", False,False,-600.5,-595.25
